,lift,freq,error,rule
0,3.335654596100279,0.0017,0.0,保険業 <= -0.1292& 非鉄金属 <= -0.2020& 小売業 <= -0.2663& 鉄鋼 <= -0.1191
2716,3.335654596100279,0.0008,0.0,建設業 > -0.0037& 水産・農林業 > -0.0795& 非鉄金属 > -0.2595& 石油・石炭製品 <= 0.0167& 陸運業 <= -0.1008& 卸売業 > -0.0968
2988,3.335654596100279,0.0004,0.0,空運業 <= -0.1616& 電気・ガス業 > 0.0634& パルプ・紙 <= -0.0843& 鉄鋼 > -0.0950
987,3.335654596100279,0.0013,0.0,その他製品 > 0.1038& パルプ・紙 <= -0.0644& 輸送用機器 > 0.0451& 卸売業 > -0.0793& 倉庫・運輸関連業 <= -0.0724
2973,3.335654596100279,0.0004,0.0,建設業 <= -0.3580& 非鉄金属 <= -0.2117& パルプ・紙 <= -0.0843& 鉄鋼 <= -0.0950
1000,3.335654596100279,0.0025,0.0,電気機器 > 0.1979& その他金融業 > -0.0063& 食料品 > -0.1146& 非鉄金属 > 0.2698& パルプ・紙 > -0.0644& サービス業 <= 0.0590
1003,3.335654596100279,0.0021,0.0,電気機器 > 0.1907& パルプ・紙 > -0.0644& サービス業 > 0.0590& 輸送用機器 <= 0.1711& 輸送用機器 <= 0.0908
1008,3.335654596100279,0.0004,0.0,ガラス・土石製品 <= 0.1494& 非鉄金属 <= 0.2156& パルプ・紙 > -0.0644& 石油・石炭製品 <= 0.1189& サービス業 > 0.0590& 輸送用機器 > 0.1711
1016,3.335654596100279,0.0017,0.0,電気機器 <= 0.1027& 電気・ガス業 <= -0.0897& 医薬品 <= -0.1028& 不動産業 <= 0.0438& サービス業 > -0.1084
1019,3.335654596100279,0.0075,0.0,電気機器 > 0.1027& 電気・ガス業 <= -0.0897& 水産・農林業 > -0.1139& 金属製品 <= 0.1080& 不動産業 <= 0.0438& サービス業 > -0.1084
2937,3.335654596100279,0.0004,0.0,非鉄金属 > -0.2261& 医薬品 > -0.0168& 陸運業 <= -0.0781& 小売業 <= -0.1425& 鉄鋼 <= -0.0958& サービス業 > -0.1357
1033,3.335654596100279,0.0004,0.0,建設業 <= -0.1049& 情報・通信業 <= 0.1041& 電気・ガス業 > -0.0897& ガラス・土石製品 <= 0.3466& 金属製品 > 0.0609& 輸送用機器 <= 0.1680
1037,3.335654596100279,0.0017,0.0,情報・通信業 <= 0.1041& 電気・ガス業 > -0.0897& ガラス・土石製品 > 0.3466& 金属製品 > 0.0609
1041,3.335654596100279,0.0213,0.0,情報・通信業 > 0.1041& 電気・ガス業 > -0.0897& 電気・ガス業 <= 0.1356& その他金融業 > 0.1050& サービス業 <= 0.1033
1047,3.335654596100279,0.0004,0.0,鉱業 <= -0.5558& 小売業 <= -0.1674& サービス業 <= -0.2077
1050,3.335654596100279,0.0196,0.0,情報・通信業 <= -0.1229& パルプ・紙 <= -0.0651& 小売業 <= -0.1674& 鉄鋼 > -0.3770& サービス業 > -0.2077
1051,3.335654596100279,0.0004,0.0,情報・通信業 <= -0.1229& 食料品 <= -0.0840& パルプ・紙 > -0.0651& 小売業 <= -0.1674& 鉄鋼 > -0.3770& サービス業 > -0.2077
1055,3.335654596100279,0.0004,0.0,情報・通信業 > -0.1229& 保険業 <= -0.0899& 石油・石炭製品 > 0.1091& 陸運業 > -0.1134& 小売業 <= -0.1674& サービス業 > -0.2077
1058,3.335654596100279,0.0008,0.0,建設業 <= -0.1865& 陸運業 <= -0.0632& 小売業 > -0.1674& 海運業 <= -0.0898& 卸売業 <= -0.0969& 卸売業 > -0.1871
2909,3.335654596100279,0.0038,0.0,化学 > -0.0876& パルプ・紙 <= -0.0979& 陸運業 <= -0.0845& 海運業 <= 0.0666& 鉄鋼 > -0.1050& 鉄鋼 > 0.0220
1064,3.335654596100279,0.0075,0.0,金属製品 > -0.0788& 陸運業 <= -0.0632& 小売業 > -0.1674& 海運業 > -0.0898& 繊維製品 > -0.1320& 卸売業 <= -0.0969
1065,3.335654596100279,0.0004,0.0,ガラス・土石製品 <= -0.0146& 保険業 <= -0.3194& 陸運業 > -0.0632& 小売業 > -0.1674& 卸売業 <= -0.0969
2902,3.335654596100279,0.0033,0.0,空運業 <= -0.0395& 化学 <= -0.0876& パルプ・紙 <= -0.0979& 証券・商品先物取引業 <= -0.1957& 鉄鋼 > -0.1050
1067,3.335654596100279,0.0013,0.0,ガラス・土石製品 > -0.0146& 陸運業 > -0.0632& 小売業 > -0.1674& 卸売業 <= -0.0969
1068,3.335654596100279,0.0004,0.0,空運業 <= -0.2080& 陸運業 <= -0.0817& 小売業 > -0.1674& 繊維製品 <= -0.1821& 卸売業 > -0.0969& マーケット <= 0.59
2901,3.335654596100279,0.0025,0.0,パルプ・紙 > -0.2112& 石油・石炭製品 > 0.0883& 鉄鋼 <= -0.1050
2898,3.335654596100279,0.0008,0.0,食料品 <= -0.1731& 鉱業 > -0.1523& パルプ・紙 > -0.2112& 石油・石炭製品 <= 0.0883& 石油・石炭製品 > -0.2523& 鉄鋼 <= -0.1050
1074,3.335654596100279,0.0008,0.0,水産・農林業 <= -0.1500& 陸運業 <= -0.0817& 小売業 > -0.1674& 卸売業 > -0.0969& マーケット > 0.59& サイズ > -0.22
2895,3.335654596100279,0.0029,0.0,金属製品 <= -0.1264& パルプ・紙 > -0.2112& 石油・石炭製品 <= 0.0883& 石油・石炭製品 <= -0.2523& 鉄鋼 <= -0.1050& 鉄鋼 > -0.1703
985,3.335654596100279,0.0196,0.0,その他製品 <= 0.1038& パルプ・紙 <= -0.0644& 輸送用機器 > 0.0451& 倉庫・運輸関連業 <= -0.0724
2993,3.335654596100279,0.0025,0.0,空運業 > -0.1616& 建設業 <= 0.0270& 保険業 <= -0.1257& パルプ・紙 <= -0.0843& 鉄鋼 > -0.0950& 鉄鋼 > 0.0492
2995,3.335654596100279,0.0046,0.0,空運業 > -0.1616& 建設業 > 0.0270& 金属製品 <= -0.0414& パルプ・紙 <= -0.0843& 鉄鋼 > -0.0950& 鉄鋼 > 0.0492
3078,3.335654596100279,0.0008,0.0,空運業 <= -0.0472& 情報・通信業 > -0.0433& 情報・通信業 > 0.1014& 電気機器 > -0.0485& 金属製品 <= 0.0558& パルプ・紙 <= -0.0947
878,3.335654596100279,0.0004,0.0,化学 <= -0.1037& 水産・農林業 <= -0.0061& 食料品 <= -0.3219& 非鉄金属 <= -0.2246& パルプ・紙 <= -0.1193& 輸送用機器 <= 0.0231
3103,3.335654596100279,0.0008,0.0,情報・通信業 <= 0.0606& 電気機器 > 0.2715& 金属製品 > 0.0558& 医薬品 > -0.0925& 倉庫・運輸関連業 > 0.1526
880,3.335654596100279,0.0117,0.0,化学 <= -0.1037& 水産・農林業 <= -0.0061& 金属製品 <= -0.1345& 非鉄金属 > -0.2246& パルプ・紙 <= -0.1193& 輸送用機器 <= 0.0231
882,3.335654596100279,0.0029,0.0,空運業 <= -0.1403& 化学 > -0.1037& 水産・農林業 <= -0.0061& 金属製品 <= -0.1230& パルプ・紙 <= -0.1193& 輸送用機器 <= 0.0231
3101,3.335654596100279,0.0004,0.0,建設業 > 0.1178& 電気機器 <= 0.2715& 金属製品 > 0.0558& 石油・石炭製品 > 0.0460& 医薬品 > -0.0925& 倉庫・運輸関連業 > 0.3204
3092,3.335654596100279,0.0004,0.0,電気・ガス業 > -0.0909& 金属製品 > 0.0558& 医薬品 <= -0.0925& 海運業 <= -0.0806
890,3.335654596100279,0.0017,0.0,電気・ガス業 <= -0.0067& 水産・農林業 <= -0.0061& 保険業 <= -0.1815& パルプ・紙 > -0.1193& 輸送用機器 <= 0.0231& 繊維製品 > -0.0497
894,3.335654596100279,0.0008,0.0,空運業 <= -0.1005& 水産・農林業 <= -0.0061& 海運業 <= -0.2322& 輸送用機器 > 0.0231
895,3.335654596100279,0.0021,0.0,空運業 <= -0.1005& 水産・農林業 <= -0.0061& 鉱業 <= -0.0816& 海運業 > -0.2322& 輸送用機器 > 0.0231& マーケット <= -1.055
904,3.335654596100279,0.0042,0.0,空運業 > -0.1005& 水産・農林業 <= -0.0061& パルプ・紙 > 0.1124& 証券・商品先物取引業 > 0.3214& 証券・商品先物取引業 <= 0.5547& 輸送用機器 > 0.0231
3079,3.335654596100279,0.0242,0.0,空運業 > -0.0472& 電気機器 > -0.0485& 金属製品 <= 0.0558& パルプ・紙 <= -0.0947& パルプ・紙 <= -0.1105& 証券・商品先物取引業 <= -0.0478
909,3.335654596100279,0.0004,0.0,建設業 > 0.0288& 水産・農林業 > -0.0061& 金属製品 <= 0.0159& 陸運業 <= -0.0450& 小売業 <= -0.0731& サービス業 > -0.1252
917,3.335654596100279,0.0142,0.0,水産・農林業 > -0.0061& 金属製品 <= 0.0159& 陸運業 > -0.0450& 海運業 <= 0.2807& 繊維製品 > 0.0737
973,3.335654596100279,0.01,0.0,パルプ・紙 <= -0.0644& 小売業 <= -0.1991& サービス業 > -0.2214& 輸送用機器 <= 0.0451& 繊維製品 <= -0.0381
3064,3.335654596100279,0.0004,0.0,電気機器 <= -0.0485& 機械 <= -0.4808& 金属製品 <= 0.0558& 石油・石炭製品 <= 0.0743& ゴム製品 <= -0.1630& 輸送用機器 <= -0.2589
3051,3.335654596100279,0.0008,0.0,保険業 <= 0.3823& 金属製品 > 0.0556& 精密機器 <= 0.1393& 輸送用機器 > 0.2841
3047,3.335654596100279,0.0008,0.0,水産・農林業 <= -0.1238& 保険業 <= 0.3823& 金属製品 > 0.0556& 精密機器 <= 0.1393& 輸送用機器 <= 0.2841& 繊維製品 <= 0.2115
947,3.335654596100279,0.0029,0.0,建設業 <= -0.0945& 鉱業 <= 0.3587& 鉄鋼 > 0.0793& 輸送用機器 <= 0.1064& 繊維製品 <= 0.2699
950,3.335654596100279,0.0017,0.0,建設業 <= 0.1399& 鉱業 > 0.3587& 鉄鋼 > 0.0793& 輸送用機器 <= 0.1064& 繊維製品 <= 0.2699
3029,3.335654596100279,0.0129,0.0,化学 <= -0.0761& 情報・通信業 <= -0.0581& 水産・農林業 > -0.2024& 金属製品 <= 0.0556& 非鉄金属 > -0.2046& 倉庫・運輸関連業 <= -0.1301
952,3.335654596100279,0.0013,0.0,鉄鋼 > 0.0793& 輸送用機器 <= 0.1064& 繊維製品 > 0.2699
956,3.335654596100279,0.0046,0.0,食料品 <= 0.1020& ガラス・土石製品 <= 0.1043& 金属製品 <= 0.0462& パルプ・紙 > -0.0148& 輸送用機器 > 0.1064& 倉庫・運輸関連業 > 0.0752
960,3.335654596100279,0.0008,0.0,金属製品 > 0.0462& その他製品 <= 0.1743& 鉄鋼 <= 0.1342& 輸送用機器 > 0.1064& 倉庫・運輸関連業 <= -0.0724
3013,3.335654596100279,0.0004,0.0,水産・農林業 <= -0.0215& 非鉄金属 > 0.1559& パルプ・紙 > -0.0843& ゴム製品 <= 0.0251& 輸送用機器 > 0.1305
969,3.335654596100279,0.0004,0.0,水産・農林業 > 0.0477& 金属製品 > 0.0462& 鉄鋼 > 0.1342& 輸送用機器 > 0.1064& 繊維製品 <= 0.1453& マーケット > 3.08
1945,3.335654596100279,0.0004,0.0,その他金融業 > -0.1233& 水産・農林業 <= -0.0079& 食料品 <= 0.0978& 非鉄金属 > -0.2118& パルプ・紙 <= -0.0947& 鉄鋼 > 0.0720
2894,3.335654596100279,0.0017,0.0,機械 > -0.1786& パルプ・紙 > -0.2112& 石油・石炭製品 <= 0.0883& 石油・石炭製品 <= -0.2523& 鉄鋼 <= -0.1050& 鉄鋼 <= -0.1703
1081,3.335654596100279,0.0029,0.0,電気・ガス業 <= -0.1128& 陸運業 > -0.0817& 小売業 > -0.1674& ゴム製品 > 0.1759& ゴム製品 > 0.2026& 卸売業 > -0.0969
1083,3.335654596100279,0.0008,0.0,電気・ガス業 > -0.1128& 陸運業 > -0.0817& 小売業 > -0.1674& ゴム製品 > 0.1759& サービス業 > 0.2206& 卸売業 > -0.0969
1210,3.335654596100279,0.0217,0.0,建設業 > 0.1221& 金属製品 <= 0.0562& 陸運業 > -0.0762& 不動産業 > 0.0397& 鉄鋼 > -0.1053
1167,3.335654596100279,0.0004,0.0,電気・ガス業 > -0.0965& ガラス・土石製品 <= -0.1305& 保険業 <= -0.1100& 精密機器 <= -0.1076& 繊維製品 <= -0.0660& 繊維製品 <= -0.3745
1169,3.335654596100279,0.0033,0.0,電気・ガス業 > -0.0965& ガラス・土石製品 > -0.1305& 保険業 <= -0.1100& 精密機器 <= -0.1076& 証券・商品先物取引業 <= -0.2560& 繊維製品 <= -0.0660
2793,3.335654596100279,0.0017,0.0,電気機器 > 0.2554& その他製品 > 0.0280& パルプ・紙 <= 0.2101& 医薬品 <= 0.0701& 精密機器 > 0.0850& 繊維製品 > 0.2735
2781,3.335654596100279,0.0013,0.0,その他金融業 <= 0.2013& 保険業 > 0.3326& その他製品 > 0.0280& 精密機器 <= 0.0850& 精密機器 > 0.0653
2780,3.335654596100279,0.0008,0.0,食料品 > -0.0468& 保険業 <= 0.3326& 鉱業 > 0.3916& その他製品 > 0.0280& 精密機器 <= 0.0850& 精密機器 > 0.0653
2774,3.335654596100279,0.0004,0.0,建設業 <= -0.1147& その他製品 > 0.0280& 石油・石炭製品 > 0.0519& 精密機器 <= 0.0850& 精密機器 <= 0.0653& 精密機器 > 0.0221
1188,3.335654596100279,0.0029,0.0,電気・ガス業 > -0.0965& ガラス・土石製品 > 0.3432& パルプ・紙 > -0.0952& 精密機器 > -0.1076& 陸運業 > -0.0451& 輸送用機器 <= 0.1377
2772,3.335654596100279,0.0004,0.0,ガラス・土石製品 > 0.1915& その他製品 > 0.0280& 石油・石炭製品 <= 0.0519& 精密機器 <= 0.0850& 精密機器 <= 0.0653
2762,3.335654596100279,0.0013,0.0,電気機器 <= -0.0347& その他製品 <= 0.0280& 非鉄金属 > -0.1716& 不動産業 <= -0.3244& サービス業 > -0.1246& 卸売業 <= -0.0972
2761,3.335654596100279,0.0021,0.0,機械 > 0.0141& その他製品 <= 0.0280& 非鉄金属 > -0.1716& 海運業 > 0.0873& サービス業 <= -0.1246
2753,3.335654596100279,0.0021,0.0,水産・農林業 > -0.0134& その他製品 <= 0.0280& 非鉄金属 <= -0.1716& パルプ・紙 > -0.1345& 小売業 <= -0.1685
2752,3.335654596100279,0.0017,0.0,水産・農林業 > -0.0134& その他製品 <= 0.0280& 非鉄金属 <= -0.1716& パルプ・紙 <= -0.1345
1211,3.335654596100279,0.0029,0.0,情報・通信業 <= -0.0047& 食料品 <= -0.0649& 金属製品 > 0.0562& 証券・商品先物取引業 <= 0.3074
1161,3.335654596100279,0.0042,0.0,空運業 > -0.0347& 建設業 > -0.1824& 電気・ガス業 <= -0.0965& 電気・ガス業 > -0.1133& 不動産業 <= 0.1033& サービス業 <= -0.0790
2749,3.335654596100279,0.0004,0.0,電気・ガス業 > -0.1127& 水産・農林業 <= -0.0134& その他製品 <= 0.0280& 非鉄金属 <= -0.1716& 鉄鋼 > -0.4006& マーケット <= -6.405
2747,3.335654596100279,0.0038,0.0,電気・ガス業 <= -0.1127& 水産・農林業 <= -0.0134& 水産・農林業 > -0.2107& その他製品 <= 0.0280& 非鉄金属 <= -0.1716
1215,3.335654596100279,0.0013,0.0,電気機器 > 0.2910& 食料品 > -0.0649& ガラス・土石製品 <= 0.2851& 金属製品 > 0.0562& 証券・商品先物取引業 <= 0.3074
1216,3.335654596100279,0.0017,0.0,食料品 > -0.0649& ガラス・土石製品 > 0.2851& 金属製品 > 0.0562& パルプ・紙 <= 0.1585& 証券・商品先物取引業 <= 0.3074
2739,3.335654596100279,0.0075,0.0,化学 > 0.0122& 建設業 <= -0.1025& その他金融業 > -0.0958& 陸運業 > -0.1008& 輸送用機器 <= 0.1086& 繊維製品 > -0.0552
1218,3.335654596100279,0.0004,0.0,保険業 <= 0.1355& 金属製品 > 0.0562& 証券・商品先物取引業 > 0.3074& 海運業 <= 0.1807& 海運業 <= 0.1426& 海運業 <= -0.0208
1220,3.335654596100279,0.0025,0.0,保険業 <= 0.1355& 金属製品 > 0.0562& 証券・商品先物取引業 > 0.3074& 海運業 <= 0.1807& 海運業 > 0.1426
2733,3.335654596100279,0.0004,0.0,銀行業 > -0.1070& 化学 <= 0.0122& 医薬品 <= -0.0071& 精密機器 > 0.1324& 陸運業 > -0.1008& 繊維製品 > -0.0552
1229,3.335654596100279,0.0013,0.0,金属製品 > 0.0562& 金属製品 <= 0.2950& 精密機器 > 0.2951& 証券・商品先物取引業 > 0.3074& 海運業 > 0.1807& サービス業 > 0.1427
2726,3.335654596100279,0.0046,0.0,電気機器 > -0.0325& 水産・農林業 <= -0.1287& 陸運業 > -0.1008& 繊維製品 <= -0.0552
1235,3.335654596100279,0.0004,0.0,化学 <= -0.0730& 電気機器 <= -0.1600& 電気・ガス業 > -0.0681& 機械 <= 0.1768& パルプ・紙 <= -0.0829& ゴム製品 <= -0.3693
2723,3.335654596100279,0.0008,0.0,電気機器 <= -0.0325& 非鉄金属 > -0.1897& 陸運業 > -0.1008& 不動産業 <= -0.3239& 繊維製品 <= -0.0552& 繊維製品 > -0.1923
1164,3.335654596100279,0.0038,0.0,空運業 > -0.0347& 電気・ガス業 <= -0.0965& 非鉄金属 > -0.0267& 陸運業 <= -0.0869& 不動産業 <= 0.1033& サービス業 > -0.0790
1157,3.335654596100279,0.0038,0.0,空運業 <= -0.0347& 電気機器 > 0.0858& 電気・ガス業 <= -0.0965& 金属製品 <= 0.0426& 医薬品 > -0.0695& 不動産業 <= 0.1033
1084,3.335654596100279,0.0004,0.0,空運業 <= -0.0984& 電気・ガス業 <= -0.0908& パルプ・紙 <= -0.1878& 海運業 <= 0.0099
2851,3.335654596100279,0.0008,0.0,ガラス・土石製品 <= -0.0262& パルプ・紙 <= -0.0629& 医薬品 <= -0.0404& 海運業 > 0.1204& 鉄鋼 > -0.0791& サービス業 > -0.0980
2885,3.335654596100279,0.0004,0.0,水産・農林業 > -0.0207& 機械 <= 0.1432& パルプ・紙 > -0.0629& 鉄鋼 > 0.2063& バリュー > 1.31
1091,3.335654596100279,0.0021,0.0,空運業 > -0.0984& 電気・ガス業 <= -0.0908& 機械 > -0.2942& 海運業 <= 0.0099& 鉄鋼 > 0.1653& 輸送用機器 > 0.3029
1092,3.335654596100279,0.0017,0.0,電気・ガス業 <= -0.0908& ガラス・土石製品 <= 0.0742& パルプ・紙 <= -0.1448& 海運業 > 0.0099
2878,3.335654596100279,0.0071,0.0,情報・通信業 > -0.0545& 水産・農林業 > 0.0882& 保険業 <= 0.0606& パルプ・紙 > -0.0629& 精密機器 > 0.0849& 鉄鋼 <= 0.2063
1097,3.335654596100279,0.0004,0.0,情報・通信業 <= -0.0636& 電気・ガス業 <= -0.0908& ガラス・土石製品 > 0.0742& 機械 > 0.1802& 海運業 > 0.0099
1099,3.335654596100279,0.0004,0.0,電気・ガス業 > -0.0908& 非鉄金属 <= -0.5439& 陸運業 <= -0.1038& 証券・商品先物取引業 <= -0.0073& 鉄鋼 <= -0.0972& 卸売業 <= -0.3772
2871,3.335654596100279,0.0004,0.0,情報・通信業 <= -0.0545& 電気・ガス業 <= -0.1618& ガラス・土石製品 > 0.0433& 機械 > 0.0675& パルプ・紙 > -0.0629& 鉄鋼 <= 0.2063
2869,3.335654596100279,0.0121,0.0,建設業 <= -0.0082& 情報・通信業 <= -0.0545& ガラス・土石製品 > 0.0433& 機械 <= 0.0675& パルプ・紙 > -0.0629& 鉄鋼 <= 0.2063
1105,3.335654596100279,0.0008,0.0,電気・ガス業 > -0.0908& 水産・農林業 > 0.0991& 陸運業 > -0.1038& 証券・商品先物取引業 <= -0.0073& 鉄鋼 <= -0.0972
1110,3.335654596100279,0.0092,0.0,情報・通信業 <= -0.0675& 電気・ガス業 > -0.0908& 非鉄金属 > 0.0200& ゴム製品 <= 0.0720& 証券・商品先物取引業 <= -0.0073& 鉄鋼 > -0.0972
2857,3.335654596100279,0.0004,0.0,ガラス・土石製品 > -0.0262& 保険業 <= -0.1195& その他製品 <= 0.0254& パルプ・紙 <= -0.0629& 鉄鋼 > 0.0673& 繊維製品 <= 0.0392
2853,3.335654596100279,0.0104,0.0,食料品 <= -0.0309& ガラス・土石製品 > -0.0262& その他製品 <= 0.0254& パルプ・紙 <= -0.0629& 小売業 <= -0.1420& 鉄鋼 <= 0.0673
1125,3.335654596100279,0.0004,0.0,電気・ガス業 > -0.0908& 食料品 > 0.0648& 非鉄金属 > 0.1569& 陸運業 <= 0.1084& 証券・商品先物取引業 > -0.0073& 海運業 > 0.3801
2816,3.335654596100279,0.0008,0.0,電気・ガス業 > -0.0908& 食料品 <= -0.1134& パルプ・紙 <= -0.0852& 精密機器 > -0.0714& 小売業 <= -0.1454& 海運業 <= 0.1073
1128,3.335654596100279,0.0004,0.0,医薬品 <= -0.2720& 卸売業 <= -0.1909
1130,3.335654596100279,0.0004,0.0,機械 > -0.0967& 医薬品 > -0.2720& 卸売業 <= -0.1909& サイズ <= 0.625
2847,3.335654596100279,0.0021,0.0,食料品 > 0.0140& ガラス・土石製品 <= -0.0262& パルプ・紙 <= -0.0629& 海運業 <= 0.1204& 鉄鋼 > -0.0791& 輸送用機器 <= -0.0830
1132,3.335654596100279,0.0004,0.0,医薬品 > -0.2720& 海運業 > -0.1673& 卸売業 <= -0.1909& サイズ > 0.625& バリュー <= 0.935
1135,3.335654596100279,0.0008,0.0,食料品 <= -0.1474& 精密機器 <= -0.2228& ゴム製品 <= -0.2469& 海運業 <= 0.1942& 卸売業 > -0.1909
2838,3.335654596100279,0.0004,0.0,化学 <= -0.3730& 電気機器 <= -0.1987& ガラス・土石製品 <= -0.0262& パルプ・紙 <= -0.0629& 鉄鋼 <= -0.0791& マーケット <= -2.87
1139,3.335654596100279,0.0079,0.0,その他金融業 <= -0.3695& 精密機器 > -0.2228& 海運業 <= 0.1942& 卸売業 > -0.1909
1144,3.335654596100279,0.0004,0.0,海運業 > 0.1942& 輸送用機器 <= 0.1810& 卸売業 > -0.1909& マーケット <= 3.64& マーケット <= -4.475
2833,3.335654596100279,0.0004,0.0,銀行業 > -0.2079& 電気・ガス業 > -0.0908& 電気・ガス業 > 0.0878& パルプ・紙 > -0.0852& 精密機器 > 0.1042& 輸送用機器 <= 0.0906
2831,3.335654596100279,0.0013,0.0,銀行業 <= -0.2079& 電気・ガス業 > -0.0908& パルプ・紙 > -0.0852& 精密機器 > 0.1042& 輸送用機器 <= 0.0906
1153,3.335654596100279,0.0054,0.0,空運業 <= -0.0347& 電気・ガス業 <= -0.0965& 鉱業 > -0.3152& 医薬品 <= -0.0695& 不動産業 <= 0.1033& 証券・商品先物取引業 <= -0.2292
1155,3.335654596100279,0.0004,0.0,空運業 <= -0.0347& 銀行業 <= -0.2621& 電気機器 <= 0.0858& 電気・ガス業 <= -0.0965& 医薬品 > -0.0695& 不動産業 <= 0.1033
3106,3.335654596100279,0.0013,0.0,化学 <= -0.2488& 情報・通信業 <= -0.1437& 電気・ガス業 <= -0.0932& その他製品 > -0.2312
3107,3.335654596100279,0.0013,0.0,化学 > -0.2488& 情報・通信業 <= -0.1437& 電気・ガス業 <= -0.0932& その他金融業 <= -0.1525& パルプ・紙 <= -0.0512& バリュー <= -0.775
873,3.335654596100279,0.0042,0.0,水産・農林業 > -0.0146& 鉱業 > 0.3359& パルプ・紙 > -0.0790& 鉄鋼 > 0.2133& 輸送用機器 <= 0.1615
3331,3.335654596100279,0.0025,0.0,銀行業 > 0.0727& 電気機器 <= -0.0596& その他製品 <= 0.0343& パルプ・紙 > -0.0714& 小売業 > -0.1690& 輸送用機器 <= 0.0891
619,3.335654596100279,0.0004,0.0,電気・ガス業 > -0.0185& 水産・農林業 > 0.0025& その他製品 > 0.0956& パルプ・紙 <= -0.0650& 鉄鋼 > 0.0616& バリュー > -0.685
624,3.335654596100279,0.0013,0.0,情報・通信業 > -0.0542& 水産・農林業 > 0.0025& ガラス・土石製品 > 0.0119& パルプ・紙 > -0.0650& 精密機器 <= 0.1249& サービス業 <= -0.1158
3345,3.335654596100279,0.0004,0.0,水産・農林業 <= -0.0196& 金属製品 > 0.0459& 非鉄金属 <= 0.2094& パルプ・紙 > -0.0714& 鉄鋼 > 0.1892& 輸送用機器 > 0.0891
3343,3.335654596100279,0.015,0.0,水産・農林業 <= -0.0196& 金属製品 <= 0.0459& 非鉄金属 > 0.1448& パルプ・紙 > -0.0714& 輸送用機器 > 0.0891& バリュー > -0.54
627,3.335654596100279,0.0008,0.0,電気・ガス業 <= 0.0245& 水産・農林業 > 0.0025& パルプ・紙 > -0.0650& 精密機器 > 0.1249& 輸送用機器 <= 0.2292& 輸送用機器 <= 0.0115
3339,3.335654596100279,0.0004,0.0,銀行業 > -0.2648& 電気・ガス業 > 0.0384& 電気・ガス業 <= 0.0387& その他製品 > 0.0343& パルプ・紙 > -0.0714& 輸送用機器 <= 0.0891
631,3.335654596100279,0.0017,0.0,電気・ガス業 > 0.0245& 水産・農林業 > 0.0025& パルプ・紙 > -0.0650& 精密機器 > 0.1249& 繊維製品 <= 0.1073& 倉庫・運輸関連業 <= 0.0540
3338,3.335654596100279,0.0004,0.0,銀行業 > -0.2648& 情報・通信業 > 0.2902& 電気・ガス業 <= 0.0384& その他製品 > 0.0343& パルプ・紙 > -0.0714& 輸送用機器 <= 0.0891
3336,3.335654596100279,0.0008,0.0,銀行業 <= -0.2648& その他製品 > 0.0343& パルプ・紙 > -0.0714& 輸送用機器 <= 0.0891
635,3.335654596100279,0.0004,0.0,建設業 <= -0.2598& 機械 <= -0.2489& 陸運業 <= -0.0776& 輸送用機器 <= -0.4427& 倉庫・運輸関連業 <= -0.2515
3335,3.335654596100279,0.0025,0.0,電気機器 > -0.0596& 電気・ガス業 > 0.0641& その他製品 <= 0.0343& パルプ・紙 > -0.0714& サービス業 > 0.0168& 輸送用機器 <= 0.0891
637,3.335654596100279,0.0004,0.0,建設業 > -0.2598& 機械 <= -0.2489& 陸運業 <= -0.0776& 倉庫・運輸関連業 <= -0.2515
649,3.335654596100279,0.0296,0.0,保険業 <= 0.0389& 機械 > -0.2489& 陸運業 <= -0.0776& 小売業 <= -0.0472& 輸送用機器 > 0.0233
615,3.335654596100279,0.0004,0.0,水産・農林業 > 0.0025& パルプ・紙 <= -0.0650& 石油・石炭製品 <= -0.0232& 鉄鋼 > 0.0616& バリュー <= -0.685
3322,3.335654596100279,0.0013,0.0,その他金融業 <= -0.0407& 水産・農林業 > -0.0089& 機械 > -0.1003& パルプ・紙 <= -0.0714& 不動産業 > -0.1027& 倉庫・運輸関連業 <= -0.0776
3319,3.335654596100279,0.0013,0.0,化学 > 0.0358& 情報・通信業 > 0.0689& 電気機器 > -0.0397& 水産・農林業 <= -0.0089& 機械 > -0.1003& パルプ・紙 <= -0.0714
656,3.335654596100279,0.0008,0.0,電気機器 <= 0.2591& 陸運業 > -0.0776& 不動産業 > -0.2520& 鉄鋼 <= -0.0971& 鉄鋼 > -0.1427& 繊維製品 <= -0.1935
3304,3.335654596100279,0.0004,0.0,化学 <= 0.2121& 建設業 > 0.3434& 食料品 > 0.0547& 保険業 > 0.1801& 石油・石炭製品 > 0.1601& 輸送用機器 > 0.1616
671,3.335654596100279,0.0008,0.0,銀行業 > 0.2046& 情報・通信業 <= 0.0669& 電気機器 > 0.2591& 鉱業 > 0.1944& 陸運業 > -0.0776& 小売業 <= 0.2938
673,3.335654596100279,0.0013,0.0,電気機器 > 0.2591& 鉱業 > 0.1944& 陸運業 > -0.0776& 小売業 > 0.2938
3297,3.335654596100279,0.0013,0.0,食料品 > 0.0547& 石油・石炭製品 <= 0.1601& 輸送用機器 > 0.1616& バリュー <= -0.55
