,lift,freq,error,rule
1041,2.865241768445111,0.0326,0.0046,情報・通信業 > 0.0641& 電気機器 > -0.1483& 電気・ガス業 > -0.0919& 金属製品 <= 0.0611& パルプ・紙 > -0.0679& 医薬品 > 0.0098
3641,2.865241768445111,0.0326,0.0046,電気機器 > 0.2072& パルプ・紙 > -0.1036& 不動産業 > -0.2345& 海運業 <= 0.1842& 繊維製品 > -0.0569& 卸売業 > -0.1908
3670,2.8591325109430956,0.0029,0.0004,食料品 <= 0.1639& 非鉄金属 > 0.2257& 医薬品 <= 0.1279& 陸運業 > -0.0831& 証券・商品先物取引業 > 0.6507& 海運業 > 0.1970
1611,2.8591325109430956,0.0029,0.0004,水産・農林業 <= -0.0204& 非鉄金属 > 0.2259& 陸運業 > -0.0762& 海運業 <= 0.2210& 輸送用機器 <= 0.1615& バリュー <= 0.87
795,2.8591325109430956,0.0029,0.0004,空運業 <= -0.0439& 電気・ガス業 <= -0.0866& 金属製品 <= 0.0371& 石油・石炭製品 > 0.1555& 証券・商品先物取引業 <= 0.0800& 輸送用機器 > -0.0451
1646,2.8591325109430956,0.0029,0.0004,銀行業 <= 0.1676& 建設業 <= -0.0896& 鉱業 <= 0.0593& 非鉄金属 > -0.2038& 海運業 > 0.1943
806,2.8591325109430956,0.0058,0.0008,情報・通信業 > 0.1147& 機械 <= 0.1078& 金属製品 > 0.0371& 金属製品 > 0.0613& 非鉄金属 <= 0.2205& 精密機器 > 0.1128
1881,2.8591325109430956,0.0058,0.0008,建設業 <= 0.0231& 電気・ガス業 <= -0.0143& 金属製品 <= 0.0459& パルプ・紙 > -0.0578& 鉄鋼 > 0.0242& 輸送用機器 > 0.0933
3803,2.8591325109430956,0.0029,0.0004,情報・通信業 <= -0.1047& その他金融業 <= 0.0562& パルプ・紙 > -0.0843& 精密機器 > 0.1006& 海運業 > -0.1221& 輸送用機器 > 0.0892
2856,2.8591325109430956,0.0029,0.0004,水産・農林業 <= -0.0087& 食料品 <= -0.0552& 金属製品 > 0.0519& 非鉄金属 <= 0.2506& 不動産業 > -0.1114& 輸送用機器 > 0.0188
1959,2.8591325109430956,0.0058,0.0008,建設業 > -0.0673& 電気機器 <= 0.2591& 鉱業 > 0.2882& パルプ・紙 > 0.0403& 海運業 > 0.2074& サービス業 > 0.0619
2370,2.8591325109430956,0.0029,0.0004,非鉄金属 > -0.1531& 陸運業 <= -0.1013& 不動産業 > -0.2519& 不動産業 > -0.0321& 海運業 <= 0.2039& 鉄鋼 > -0.1616
2100,2.8591325109430956,0.0029,0.0004,石油・石炭製品 <= -0.2274& 医薬品 <= 0.0760& 陸運業 > -0.0762& 陸運業 <= -0.0563& 繊維製品 <= -0.0499& 卸売業 > -0.1496
2187,2.8591325109430956,0.0468,0.0067,建設業 <= 0.1762& 食料品 <= 0.0512& 非鉄金属 > 0.1250& パルプ・紙 <= 0.2082& 輸送用機器 > 0.0892& 輸送用機器 <= 0.4208
121,2.8591325109430956,0.0058,0.0008,空運業 > -0.1262& 電気・ガス業 <= -0.0897& 金属製品 > -0.2979& パルプ・紙 <= -0.1012& 陸運業 <= -0.0354& 小売業 > -0.0350
3554,2.8591325109430956,0.0058,0.0008,電気・ガス業 <= -0.0529& ガラス・土石製品 <= 0.2948& その他製品 > -0.2311& 石油・石炭製品 <= 0.0538& 海運業 <= -0.1206& 繊維製品 <= -0.1869
2507,2.8591325109430956,0.0029,0.0004,建設業 <= -0.1415& 機械 <= -0.2256& 非鉄金属 > -0.2814& 陸運業 <= -0.0776& サービス業 <= -0.1609
3358,2.8591325109430956,0.0029,0.0004,その他製品 <= 0.0280& 非鉄金属 <= -0.2020& パルプ・紙 <= -0.2112& 石油・石炭製品 > -0.3158
1774,2.8475100210612134,0.0171,0.0025,パルプ・紙 > -0.0816& 石油・石炭製品 <= 0.2197& 医薬品 <= 0.1223& 陸運業 <= -0.0460& 不動産業 > -0.2758& 輸送用機器 > 0.1015
1942,2.8451171554972965,0.071,0.0104,電気機器 <= 0.2591& ガラス・土石製品 > -0.3275& 非鉄金属 > -0.1306& 陸運業 <= -0.0823& 海運業 <= 0.2074& 倉庫・運輸関連業 <= -0.0037
3540,2.8451171554972965,0.0568,0.0084,食料品 <= 0.0978& 金属製品 <= 0.0570& 医薬品 > 0.0046& 精密機器 > -0.1107& 精密機器 > 0.0669& 繊維製品 > -0.0564
3367,2.8363051056661055,0.0697,0.0104,電気機器 > -0.0485& その他製品 <= 0.0280& 非鉄金属 > -0.2020& パルプ・紙 <= -0.0693& 不動産業 > -0.2499& 倉庫・運輸関連業 <= -0.0008
497,2.8353064066852367,0.0084,0.0013,その他金融業 <= -0.0373& ガラス・土石製品 > -0.0709& パルプ・紙 <= -0.0874& 石油・石炭製品 <= 0.0822& 不動産業 <= -0.1012& 証券・商品先物取引業 > -0.1012
216,2.8353064066852367,0.0167,0.0025,水産・農林業 <= 0.0054& その他製品 <= 0.0562& パルプ・紙 <= -0.0885& 石油・石炭製品 > -0.1386& 小売業 <= -0.1249& 卸売業 > -0.0772
87,2.8335130439991616,0.0388,0.0058,その他製品 <= 0.0281& 非鉄金属 > -0.2044& 石油・石炭製品 <= 0.2579& 陸運業 <= -0.0663& 陸運業 > -0.1274& 繊維製品 > -0.0377
96,2.833021711756401,0.0305,0.0046,電気・ガス業 > 0.0623& 保険業 > -0.1405& その他製品 <= 0.0281& 非鉄金属 > -0.2044& 陸運業 > -0.0663& 繊維製品 > -0.0156
2566,2.832159562726652,0.0221,0.0033,食料品 <= 0.0537& 機械 > -0.0950& パルプ・紙 <= -0.0666& 石油・石炭製品 <= -0.0425& ゴム製品 > 0.0100& 海運業 <= 0.1085
3728,2.8317067794232584,0.058,0.0088,金属製品 <= 0.0617& パルプ・紙 <= -0.0877& 証券・商品先物取引業 <= -0.0954& 海運業 <= 0.1026& 輸送用機器 <= 0.0702& 卸売業 > -0.0760
2142,2.822476965931005,0.0163,0.0025,化学 > 0.0873& 電気機器 <= 0.2531& ガラス・土石製品 <= 0.1713& 保険業 > 0.1408& パルプ・紙 > -0.0651& 海運業 <= 0.1942
2869,2.822476965931005,0.0054,0.0008,水産・農林業 > -0.0087& 鉱業 <= 0.3360& 石油・石炭製品 <= 0.1280& 陸運業 > -0.0633& サービス業 > 0.1946& 繊維製品 <= 0.1939
1702,2.822476965931005,0.0109,0.0017,銀行業 > 0.1274& 化学 > 0.1408& 電気・ガス業 <= -0.0719& パルプ・紙 > -0.0665& 海運業 > -0.0512& 輸送用機器 > 0.1680
3726,2.822476965931005,0.0054,0.0008,金属製品 <= 0.0617& ゴム製品 <= -0.2514& 鉄鋼 > -0.1753& 輸送用機器 <= 0.0702& 繊維製品 > -0.1637& 卸売業 <= -0.0760
1248,2.822476965931005,0.0109,0.0017,電気・ガス業 > -0.1079& 鉱業 <= -0.0030& その他製品 <= -0.1002& 小売業 <= -0.0829& 海運業 <= -0.1182& 卸売業 > -0.1020
2483,2.822476965931005,0.0054,0.0008,建設業 <= -0.1229& その他製品 > 0.0276& パルプ・紙 <= -0.0677& 不動産業 <= -0.1643& 証券・商品先物取引業 <= -0.0220& 鉄鋼 > -0.1096
1967,2.822476965931005,0.0054,0.0008,空運業 <= -0.1414& 空運業 <= -0.2782& 電気・ガス業 <= 0.0612& パルプ・紙 <= -0.0279& サービス業 > -0.1158
2694,2.822476965931005,0.0109,0.0017,機械 > -0.0841& 医薬品 > 0.0279& 陸運業 > -0.0531& 陸運業 > 0.1610& 小売業 > -0.1702& マーケット <= 0.195
664,2.822476965931005,0.0054,0.0008,電気機器 <= 0.2591& 非鉄金属 > -0.1685& 陸運業 <= 0.1081& 小売業 <= 0.0672& 証券・商品先物取引業 > -0.0074& 証券・商品先物取引業 > 0.2337
2120,2.822476965931005,0.0054,0.0008,食料品 > 0.0939& パルプ・紙 > -0.0816& 石油・石炭製品 > 0.2432& 陸運業 > -0.0762& 繊維製品 > -0.0499& 繊維製品 <= 0.2756
130,2.822476965931005,0.0109,0.0017,化学 <= 0.1137& 建設業 > -0.1516& 電気機器 > 0.1125& 電気・ガス業 <= -0.0897& パルプ・紙 > -0.1012& 証券・商品先物取引業 <= 0.0652
1950,2.822476965931005,0.0054,0.0008,電気機器 <= 0.2591& ガラス・土石製品 > 0.2870& 金属製品 > 0.0618& パルプ・紙 <= 0.1565& 陸運業 > -0.0823& 海運業 <= 0.2074
2321,2.822476965931005,0.0054,0.0008,その他製品 <= -0.1324& 非鉄金属 > -0.2094& 陸運業 <= -0.0819& 海運業 <= -0.1117& 輸送用機器 <= -0.0763& 倉庫・運輸関連業 > -0.2281
2539,2.818053020843339,0.0242,0.0038,銀行業 > 0.1330& 電気機器 <= 0.2591& 電気・ガス業 > 0.0626& 鉱業 > -0.0421& 陸運業 > -0.0776& 繊維製品 > -0.0564
877,2.81445856545961,0.0134,0.0021,パルプ・紙 > -0.0674& 陸運業 <= -0.0594& 小売業 > -0.1930& 鉄鋼 > -0.1035& サービス業 <= -0.1136& サービス業 > -0.1984
2607,2.81445856545961,0.0134,0.0021,ガラス・土石製品 <= 0.3466& 保険業 > -0.1190& 鉱業 > 0.2687& 陸運業 <= 0.0700& 鉄鋼 > 0.0692& 輸送用機器 <= 0.1654
3616,2.81445856545961,0.0134,0.0021,建設業 > 0.2213& 水産・農林業 > 0.0039& 金属製品 > 0.0517& 非鉄金属 > 0.2476& 陸運業 > 0.0828& 卸売業 <= 0.3319
72,2.8135521375802353,0.048,0.0075,空運業 > -0.0076& 水産・農林業 <= 0.0745& 保険業 > 0.1405& 金属製品 <= 0.1504& 陸運業 > -0.0562& 輸送用機器 > 0.1087
15,2.808972291452866,0.0079,0.0013,化学 > 0.0742& 金属製品 <= 0.0556& 非鉄金属 > -0.1932& サービス業 > 0.0143& 卸売業 <= 0.1564& 倉庫・運輸関連業 <= 0.0549
3786,2.808972291452866,0.0079,0.0013,空運業 > -0.1414& 化学 <= -0.0678& 機械 <= -0.1450& パルプ・紙 <= -0.0843& 海運業 > -0.1221& 海運業 <= 0.1522
1769,2.808972291452866,0.0079,0.0013,パルプ・紙 > -0.0816& 医薬品 <= 0.1223& 不動産業 <= -0.2758& 繊維製品 > -0.1750
1618,2.803071089159898,0.0497,0.0079,非鉄金属 > 0.2259& 陸運業 > -0.0762& ゴム製品 > 0.0460& 鉄鋼 <= 0.5562& 輸送用機器 > 0.1615& 繊維製品 <= 0.3114
2128,2.8006911231408003,0.0885,0.0142,情報・通信業 <= 0.0084& 電気機器 > -0.0484& 電気・ガス業 <= 0.0673& パルプ・紙 <= -0.0651& 海運業 <= 0.1942& 輸送用機器 > -0.0913
1713,2.7995672502984483,0.0468,0.0075,保険業 > -0.0710& 鉱業 > -0.2435& その他製品 <= 0.0323& 非鉄金属 > -0.1890& 陸運業 <= -0.0648& 陸運業 > -0.1268
1995,2.7976457902776533,0.0259,0.0042,空運業 > -0.1414& 食料品 <= 0.0970& 金属製品 <= 0.0684& その他製品 > 0.0421& 非鉄金属 <= 0.2597& 輸送用機器 > 0.1108
312,2.7976457902776533,0.0129,0.0021,空運業 > -0.1442& 電気機器 <= -0.0720& 電気・ガス業 > -0.0912& パルプ・紙 <= -0.0672& 不動産業 <= -0.1386& 鉄鋼 > -0.1058
2616,2.7947376345705037,0.0154,0.0025,金属製品 <= 0.1573& 鉱業 <= 0.1774& ゴム製品 <= 0.2277& 海運業 <= 0.2447& 輸送用機器 > 0.1654& 倉庫・運輸関連業 > 0.1004
48,2.7947376345705037,0.0154,0.0025,建設業 <= -0.1144& その他製品 <= 0.0345& パルプ・紙 > -0.0828& 陸運業 > -0.0823& 鉄鋼 > -0.1020& 輸送用機器 <= 0.1087
3077,2.7926410572002336,0.0539,0.0088,その他金融業 > 0.0411& 金属製品 <= 0.0596& 非鉄金属 > -0.1935& パルプ・紙 > -0.1192& 医薬品 > 0.0160& 海運業 <= 0.2676
248,2.791057927349213,0.0205,0.0033,機械 > 0.1688& パルプ・紙 > -0.0885& パルプ・紙 <= 0.0498& 精密機器 > 0.0804& 海運業 > -0.0326& 輸送用機器 > 0.1259
2954,2.7888259737887577,0.0509,0.0084,水産・農林業 <= -0.0073& 機械 > -0.0537& 金属製品 <= 0.0270& 金属製品 > -0.1266& 鉱業 <= -0.0439& ゴム製品 > -0.1091
3867,2.7888259737887577,0.0255,0.0042,電気・ガス業 > -0.0965& 電気・ガス業 <= 0.0625& ガラス・土石製品 > -0.1595& 機械 <= -0.0268& パルプ・紙 <= -0.0694& 繊維製品 > -0.0526
2779,2.7867494094002327,0.033,0.0054,空運業 <= 0.0726& 化学 > 0.0866& 電気機器 <= 0.2715& 電気機器 <= 0.1763& その他製品 > 0.0277& 小売業 > 0.1241
3006,2.779712163416899,0.0075,0.0013,鉱業 > 0.0157& パルプ・紙 <= -0.0842& 医薬品 > -0.0725& 証券・商品先物取引業 <= -0.0573& 鉄鋼 > -0.1049& サービス業 > -0.0455
1391,2.779712163416899,0.005,0.0008,化学 <= -0.0622& 機械 > -0.1296& 鉱業 <= -0.1069& 石油・石炭製品 <= 0.0892& 陸運業 <= -0.0742& ゴム製品 <= 0.0982
1479,2.779712163416899,0.0025,0.0004,電気機器 > -0.0701& 金属製品 <= -0.0787& 鉱業 > 0.0117& 陸運業 <= -0.0761& 鉄鋼 > -0.1035& 輸送用機器 <= 0.0229
3403,2.779712163416899,0.0175,0.0029,食料品 <= -0.0122& 食料品 <= -0.1235& 非鉄金属 > -0.2121& 不動産業 <= 0.0891& 輸送用機器 <= 0.1219& 繊維製品 > -0.1868
3365,2.779712163416899,0.01,0.0017,電気機器 <= -0.0485& その他製品 <= 0.0280& 非鉄金属 > -0.2020& パルプ・紙 <= -0.0693& 不動産業 > -0.2499& マーケット <= -1.84
2194,2.779712163416899,0.0025,0.0004,銀行業 > 0.1545& 建設業 <= 0.1676& 食料品 > 0.0512& 保険業 <= 0.2258& 海運業 > 0.1343& 輸送用機器 > 0.0892
2834,2.779712163416899,0.0025,0.0004,水産・農林業 > 0.0454& 金属製品 > 0.0493& 医薬品 > 0.0369& 小売業 > 0.2987& 証券・商品先物取引業 > 0.2889& 卸売業 > 0.2800
1863,2.779712163416899,0.005,0.0008,銀行業 <= -0.2518& その他製品 > 0.0280& 鉄鋼 <= 0.0692& 鉄鋼 > -0.0972& 輸送用機器 <= 0.0933
1822,2.779712163416899,0.0426,0.0071,水産・農林業 <= -0.0687& 陸運業 <= -0.0762& 小売業 <= -0.0653& 海運業 <= 0.0099& 繊維製品 <= -0.0410& 卸売業 > -0.1839
1861,2.779712163416899,0.015,0.0025,建設業 <= -0.1119& その他製品 <= 0.0280& パルプ・紙 > -0.0740& 鉄鋼 <= 0.0692& 鉄鋼 > -0.0972& 輸送用機器 <= 0.0933
3838,2.779712163416899,0.0025,0.0004,電気機器 > 0.2591& 証券・商品先物取引業 > 0.2788& 海運業 > 0.1967& マーケット <= 0.15
2409,2.779712163416899,0.01,0.0017,食料品 <= 0.0545& 保険業 > -0.0232& 機械 > -0.0534& 医薬品 <= 0.0079& 陸運業 <= -0.0741& 倉庫・運輸関連業 > -0.1043
1513,2.779712163416899,0.0251,0.0042,銀行業 <= -0.1375& その他金融業 <= -0.0433& 金属製品 <= 0.0266& その他製品 > -0.1344& パルプ・紙 <= -0.0858& 鉄鋼 > -0.1029
3142,2.779712163416899,0.0025,0.0004,保険業 <= -0.1056& 機械 <= -0.1355& その他製品 <= 0.0280& 陸運業 <= -0.0900& 証券・商品先物取引業 <= -0.2387& 鉄鋼 > -0.1751
3305,2.779712163416899,0.0025,0.0004,電気機器 > 0.2531& 非鉄金属 > -0.1996& パルプ・紙 > -0.0979& 鉄鋼 <= 0.5419& 輸送用機器 <= 0.1501& マーケット <= 0.32
3102,2.779712163416899,0.0025,0.0004,銀行業 > -0.1640& ガラス・土石製品 <= -0.1952& 非鉄金属 <= -0.1306& 石油・石炭製品 > -0.2471& 陸運業 <= -0.0773& 海運業 > -0.2792
2022,2.779712163416899,0.0025,0.0004,空運業 > 0.0715& 電気機器 <= 0.2531& ガラス・土石製品 <= -0.0658& パルプ・紙 <= -0.0980& パルプ・紙 > -0.1162& 卸売業 > -0.1021
3374,2.779712163416899,0.005,0.0008,情報・通信業 <= 0.0926& その他製品 > 0.0280& 非鉄金属 <= 0.2320& 精密機器 <= 0.0806& 海運業 > 0.0702& 卸売業 <= -0.0558
2642,2.779712163416899,0.0025,0.0004,電気・ガス業 > -0.0965& 鉱業 > -0.1463& 非鉄金属 <= -0.0209& パルプ・紙 <= -0.2112& 鉄鋼 <= -0.1031
2753,2.779712163416899,0.005,0.0008,空運業 <= -0.1408& 化学 > -0.0701& 情報・通信業 <= -0.0797& 電気・ガス業 > -0.0391& 水産・農林業 <= -0.0002& その他製品 <= 0.0277
212,2.779712163416899,0.0025,0.0004,鉱業 <= -0.1056& パルプ・紙 <= -0.0885& 石油・石炭製品 <= -0.1386& 繊維製品 > -0.1917& 卸売業 > -0.0772& マーケット <= -0.205
3563,2.779712163416899,0.0276,0.0046,建設業 <= 0.1196& 電気・ガス業 <= -0.0105& ガラス・土石製品 <= 0.2948& 金属製品 <= 0.0560& 不動産業 <= -0.2246& 海運業 > -0.1206
177,2.779712163416899,0.0025,0.0004,金属製品 > 0.0500& 鉱業 > -0.1207& 非鉄金属 <= 0.2618& 倉庫・運輸関連業 <= -0.0748
1054,2.779712163416899,0.005,0.0008,電気機器 <= 0.0005& 水産・農林業 <= -0.1256& その他製品 <= 0.0277& 陸運業 > -0.0624& 海運業 > -0.0912& 卸売業 <= -0.0618
1301,2.779712163416899,0.0025,0.0004,その他金融業 > 0.1391& 食料品 > 0.0547& ガラス・土石製品 > 0.1122& 機械 <= 0.1287& 金属製品 <= 0.1018& 卸売業 <= 0.2016
2072,2.779712163416899,0.0025,0.0004,その他金融業 > 0.0951& 水産・農林業 > -0.0535& 金属製品 <= 0.0408& その他製品 > 0.0324& 小売業 <= 0.0946& 証券・商品先物取引業 <= -0.0320
3113,2.779712163416899,0.0025,0.0004,空運業 <= -0.1305& その他製品 <= -0.1059& 非鉄金属 <= -0.1101& 陸運業 > -0.0773& 卸売業 > -0.0752
2755,2.774516439746961,0.0894,0.015,空運業 > -0.1408& 化学 > -0.0701& 水産・農林業 <= -0.0002& 鉱業 <= 0.1690& その他製品 <= 0.0277& 証券・商品先物取引業 <= -0.0112
2482,2.7648473924895356,0.0781,0.0134,電気機器 > -0.0426& その他製品 <= 0.0276& 非鉄金属 > -0.1537& パルプ・紙 <= -0.0677& 証券・商品先物取引業 <= -0.0220& 鉄鋼 > -0.1096
3465,2.7605417347036787,0.0363,0.0063,銀行業 <= 0.1350& 食料品 <= 0.0660& パルプ・紙 <= -0.1031& 石油・石炭製品 > -0.1378& 陸運業 > -0.0823& 繊維製品 > -0.0561
1986,2.7583297621598457,0.0217,0.0038,空運業 > -0.1414& 鉱業 <= -0.1477& その他製品 <= 0.0421& 非鉄金属 <= 0.2597& 非鉄金属 > -0.1401& 輸送用機器 > -0.0813
284,2.7583297621598457,0.0217,0.0038,電気機器 > 0.1999& その他金融業 > 0.0678& 非鉄金属 > 0.1567& パルプ・紙 > -0.0816& 石油・石炭製品 <= 0.1687& 海運業 <= 0.1882
2019,2.75554075330023,0.0192,0.0033,電気機器 <= 0.2531& ガラス・土石製品 <= -0.0658& パルプ・紙 <= -0.0980& パルプ・紙 <= -0.1162& 証券・商品先物取引業 <= -0.1269& 卸売業 > -0.1021
1282,2.75554075330023,0.0096,0.0017,電気機器 > 0.1649& 電気・ガス業 <= 0.0601& 食料品 <= 0.0547& 機械 > -0.1142& その他製品 <= 0.0751& 陸運業 > -0.0761
3829,2.75554075330023,0.0192,0.0033,電気機器 <= 0.2591& 食料品 <= 0.1147& 機械 <= 0.2738& 鉱業 > 0.0564& 証券・商品先物取引業 > 0.2788& サービス業 <= 0.1464
2990,2.7519150417827296,0.0167,0.0029,その他金融業 <= -0.0985& パルプ・紙 <= -0.0842& 陸運業 <= -0.0491& ゴム製品 <= -0.1106& 鉄鋼 <= -0.1049& 卸売業 > -0.1154
3352,2.7470096673767,0.0071,0.0013,銀行業 > 0.0862& 電気・ガス業 <= -0.0545& 保険業 <= 0.2535& 機械 > 0.2734& パルプ・紙 > -0.0656& 輸送用機器 > 0.1209
2167,2.7470096673767,0.0142,0.0025,電気・ガス業 > -0.0351& ガラス・土石製品 > -0.0662& 非鉄金属 <= -0.0166& 陸運業 <= -0.0707& 海運業 > -0.2792& 輸送用機器 <= 0.0892
2956,2.745500321405614,0.0543,0.0096,銀行業 > -0.1623& 水産・農林業 <= -0.0073& 機械 > -0.0537& 金属製品 <= 0.0270& 鉱業 > -0.0439& その他製品 <= 0.0857
1159,2.7449657613741874,0.0401,0.0071,パルプ・紙 <= -0.0874& パルプ・紙 > -0.1285& 小売業 > -0.0650& 繊維製品 > -0.0860& 卸売業 > -0.1068& 倉庫・運輸関連業 > -0.1074
3719,2.7400019896538,0.0117,0.0021,食料品 > -0.0037& 食料品 > 0.0537& パルプ・紙 > -0.0816& 石油・石炭製品 > 0.2472& 陸運業 > -0.0831& 不動産業 <= 0.6456
457,2.7387479841665447,0.0397,0.0071,機械 > -0.0590& 鉱業 > -0.2890& その他製品 > -0.0781& 陸運業 <= -0.0823& 海運業 <= 0.1443& 卸売業 > -0.1915
9,2.7382239221718705,0.0559,0.01,空運業 > -0.1416& 化学 <= 0.0742& 金属製品 <= 0.0556& 非鉄金属 > -0.1932& パルプ・紙 <= -0.0825& 小売業 > -0.0629
2912,2.7382239221718705,0.028,0.005,空運業 > -0.1360& 情報・通信業 <= -0.0619& 非鉄金属 <= -0.0474& 医薬品 <= 0.0391& 陸運業 <= -0.0834& 海運業 > -0.2967
1715,2.736947360902793,0.0326,0.0058,化学 > -0.1127& 水産・農林業 <= 0.0130& その他製品 <= 0.0323& 非鉄金属 > -0.1890& パルプ・紙 <= -0.1038& 陸運業 > -0.0648
3266,2.736947360902793,0.0163,0.0029,電気・ガス業 > 0.0151& その他金融業 <= -0.0408& 非鉄金属 > -0.1996& パルプ・紙 <= -0.0950& 医薬品 > -0.0907& 卸売業 > -0.0972
1947,2.7341431115576054,0.0255,0.0046,情報・通信業 > 0.0873& 電気機器 <= 0.2591& 金属製品 <= 0.0618& 陸運業 > -0.0823& 海運業 <= 0.2074& 鉄鋼 > -0.1029
462,2.7291719422638647,0.0046,0.0008,金属製品 <= 0.0558& 石油・石炭製品 <= -0.2499& 陸運業 > -0.0823& 輸送用機器 <= 0.1365& 卸売業 > -0.1208
2454,2.7291719422638647,0.0138,0.0025,電気機器 <= 0.2077& 金属製品 > 0.0363& 金属製品 <= 0.1175& 証券・商品先物取引業 > 0.1413& 繊維製品 > 0.1282& 卸売業 > -0.1344
3842,2.7291719422638647,0.0046,0.0008,空運業 <= -0.0345& 情報・通信業 > -0.2219& 電気・ガス業 <= -0.0965& 保険業 <= -0.1807
1297,2.7291719422638647,0.0046,0.0008,銀行業 <= -0.0502& その他金融業 <= 0.1391& 食料品 > 0.0547& 鉄鋼 > 0.0432& サービス業 <= 0.0266
632,2.724117920148561,0.0251,0.0046,ガラス・土石製品 > -0.0745& 非鉄金属 > 0.2612& 陸運業 > -0.0761& サービス業 <= 0.1303& サービス業 > 0.0185& 卸売業 <= 0.3081
2516,2.7229833437553297,0.0205,0.0038,電気機器 <= -0.0261& ガラス・土石製品 > -0.1082& 機械 > -0.2256& 機械 <= -0.0087& 石油・石炭製品 > -0.0834& 陸運業 <= -0.0776
3008,2.721191907344964,0.0159,0.0029,非鉄金属 <= 0.2698& パルプ・紙 > -0.0842& パルプ・紙 <= 0.0735& 陸運業 <= -0.0823& 小売業 <= -0.1134& 証券・商品先物取引業 <= 0.3181
2285,2.7179407820076342,0.0113,0.0021,空運業 <= -0.0042& 水産・農林業 <= 0.0320& ガラス・土石製品 > -0.3238& 非鉄金属 <= -0.0910& 陸運業 <= -0.0858& 証券・商品先物取引業 <= -0.2372
1504,2.7179407820076342,0.0113,0.0021,非鉄金属 > -0.2037& パルプ・紙 > -0.2229& 医薬品 <= -0.0836& 陸運業 <= -0.0648& 鉄鋼 <= -0.1029& 卸売業 > -0.2033
3612,2.7102193593314765,0.0067,0.0013,水産・農林業 <= 0.0039& 金属製品 > 0.0517& 非鉄金属 > 0.2476& 陸運業 > 0.0376
2997,2.7102193593314765,0.0067,0.0013,鉱業 <= 0.0157& その他製品 > -0.0674& パルプ・紙 <= -0.0842& パルプ・紙 <= -0.0905& 鉄鋼 > -0.1049& 繊維製品 <= -0.0728
685,2.7077666721284617,0.0355,0.0067,食料品 > -0.1175& 機械 <= 0.1761& 機械 <= 0.0382& 非鉄金属 > -0.2020& 陸運業 <= -0.0772& 小売業 > -0.0789
493,2.707197933066893,0.0288,0.0054,ガラス・土石製品 > -0.0709& パルプ・紙 <= -0.0874& 証券・商品先物取引業 <= -0.1012& 海運業 <= 0.1747& 輸送用機器 <= -0.0071& サイズ <= 2.4
709,2.706285804383245,0.0221,0.0042,鉱業 > -0.1720& パルプ・紙 <= -0.1042& 小売業 <= -0.1810& 繊維製品 <= -0.0872
141,2.7002918158907017,0.0088,0.0017,空運業 > -0.0543& 電気・ガス業 > -0.0897& 水産・農林業 > 0.1510& 金属製品 <= 0.0558& 鉱業 <= 0.2595& 非鉄金属 > -0.1935
324,2.7002918158907017,0.0088,0.0017,ガラス・土石製品 > 0.2650& パルプ・紙 > -0.0672& 医薬品 <= 0.1293& 陸運業 > 0.1756& 鉄鋼 > -0.1058& 卸売業 <= 0.3295
3851,2.7002918158907017,0.0263,0.005,空運業 > -0.0345& 電気・ガス業 <= -0.0965& その他金融業 > -0.1935& 鉱業 <= 0.1156& サービス業 > -0.0951& 倉庫・運輸関連業 > -0.1138
2018,2.7002918158907017,0.0088,0.0017,電気機器 <= 0.2531& 金属製品 > -0.1058& その他製品 > -0.0639& パルプ・紙 <= -0.0980& 海運業 > -0.0902& 卸売業 <= -0.1021
830,2.7002918158907017,0.0088,0.0017,電気・ガス業 <= 0.0032& 金属製品 <= 0.0490& 非鉄金属 > -0.1685& 非鉄金属 > -0.0021& パルプ・紙 <= -0.1020& 輸送用機器 <= 0.0128
1892,2.7002918158907017,0.0263,0.005,食料品 <= 0.0717& 金属製品 > 0.0459& 非鉄金属 > 0.1468& パルプ・紙 > -0.0578& ゴム製品 > 0.1032& 輸送用機器 > 0.0933
2168,2.6941825583886865,0.0326,0.0063,ガラス・土石製品 > -0.0662& 非鉄金属 > -0.0166& パルプ・紙 <= -0.0383& 陸運業 <= -0.0707& 海運業 > -0.2792& 輸送用機器 <= 0.0892
1791,2.690044029113128,0.0129,0.0025,建設業 > -0.1846& ガラス・土石製品 <= -0.0662& 金属製品 <= 0.0475& 非鉄金属 > -0.1941& 陸運業 <= -0.0782& ゴム製品 <= -0.1944
3819,2.685484632453614,0.0493,0.0096,電気機器 > -0.0488& 食料品 > -0.1113& 非鉄金属 > -0.2118& 陸運業 <= -0.0793& 証券・商品先物取引業 <= 0.2788& 証券・商品先物取引業 <= 0.0202
2056,2.6783827545041645,0.0848,0.0167,建設業 <= 0.0507& 機械 > -0.0501& その他製品 <= 0.0324& 非鉄金属 > -0.1719& 陸運業 <= -0.0531& 不動産業 > -0.2499
551,2.6730930667378945,0.061,0.0121,電気・ガス業 > -0.0931& 石油・石炭製品 > -0.0679& 医薬品 <= 0.0442& 陸運業 <= -0.0219& 鉄鋼 <= 0.0212& 繊維製品 > -0.0559
1705,2.668523676880223,0.0042,0.0008,食料品 > -0.1631& その他製品 <= 0.0323& 非鉄金属 <= -0.1890& パルプ・紙 <= -0.2235
