,業種1,不等号1,値1,業種2,不等号2,値2,業種3,不等号3,値3,業種4,不等号4,値4,業種5,不等号5,値5,業種6,不等号6,値6
2909,空運業,<=,-0.136061816731395,空運業,>,-0.27202874026112,陸運業,<=,-0.0834009138868055,海運業,>,-0.296716964259709,鉄鋼,<=,-0.223568208397256,,,
1014,情報・通信業,>,-0.141868151797134,電気・ガス業,<=,-0.0919601841868163,パルプ・紙,<=,-0.215878824513674,不動産業,<=,0.0464796455934882,,,,,,
2878,電気・ガス業,<=,-0.0348570605259797,水産・農林業,>,-0.0087885568803066,鉱業,>,0.336036744699965,非鉄金属,>,0.401441801509135,陸運業,>,-0.0633935946390285,,,
988,ガラス・土石製品,>,-0.0012721467672856,金属製品,<=,0.0537600888597044,非鉄金属,<=,0.0947462769220533,陸運業,>,-0.0436891341240211,輸送用機器,>,0.0807851048524406,卸売業,>,0.174408977251347
993,電気・ガス業,<=,-0.0559025056427864,金属製品,>,0.0537600888597044,非鉄金属,<=,0.225915376077968,繊維製品,>,0.0987220669467019,バリュー,>,0.48,,,
994,化学,<=,0.0801456564046956,電気機器,<=,0.18807695036548,電気・ガス業,<=,-0.0559025056427864,金属製品,>,0.0537600888597044,非鉄金属,>,0.225915376077968,,,
2867,水産・農林業,>,-0.0087885568803066,その他製品,>,0.0338605893173047,精密機器,>,0.13271951111225,陸運業,<=,-0.0633935946390285,,,,,,
996,電気機器,>,0.18807695036548,電気・ガス業,<=,-0.0559025056427864,金属製品,>,0.0537600888597044,非鉄金属,>,0.225915376077968,鉄鋼,<=,0.497325007574925,,,
998,電気機器,>,0.18807695036548,電気・ガス業,<=,-0.0559025056427864,食料品,>,0.149936949935603,金属製品,>,0.0537600888597044,非鉄金属,>,0.225915376077968,鉄鋼,>,0.497325007574925
999,建設業,<=,-0.0934696510123028,電気・ガス業,>,-0.0559025056427864,金属製品,>,0.0537600888597044,非鉄金属,<=,0.268678385380052,ゴム製品,<=,0.11958970658542,,,
1004,化学,>,0.058423800225713,電気・ガス業,>,-0.0559025056427864,食料品,<=,-0.0654268507301499,金属製品,>,0.0537600888597044,非鉄金属,<=,0.268678385380052,ゴム製品,>,0.11958970658542
1006,電気・ガス業,>,-0.0559025056427864,金属製品,>,0.0537600888597044,非鉄金属,>,0.268678385380052,倉庫・運輸関連業,<=,0.0942384342500824,,,,,,
1009,電気・ガス業,>,-0.0559025056427864,金属製品,>,0.0537600888597044,非鉄金属,>,0.268678385380052,医薬品,>,0.103255429372267,精密機器,<=,0.196731780339919,倉庫・運輸関連業,>,0.0942384342500824
2852,水産・農林業,<=,-0.0087885568803066,金属製品,<=,0.0519383992280428,陸運業,<=,-0.0793622913326912,不動産業,>,-0.111486901901704,鉄鋼,<=,-0.0687323873013244,輸送用機器,>,0.018848001069562
1017,情報・通信業,>,-0.141868151797134,電気・ガス業,<=,-0.0919601841868163,鉱業,>,-0.0635255249338807,パルプ・紙,>,-0.215878824513674,不動産業,<=,0.0464796455934882,サイズ,<=,-2.125
2784,化学,>,0.0866408386163337,電気機器,>,0.271578853753333,その他製品,>,0.0277150068753727,その他製品,<=,0.165588831116579,パルプ・紙,>,0.213010976515742,小売業,<=,0.217521224554023
2843,化学,>,-0.158657301103591,水産・農林業,<=,-0.0087885568803066,石油・石炭製品,<=,-0.041449891282666,石油・石炭製品,<=,-0.272806021783357,輸送用機器,<=,0.018848001069562,卸売業,>,-0.09643145374024
2842,化学,<=,-0.158657301103591,水産・農林業,<=,-0.0087885568803066,石油・石炭製品,<=,-0.041449891282666,輸送用機器,<=,0.018848001069562,卸売業,>,-0.09643145374024,,,
1024,電気機器,<=,-0.148332693382402,電気・ガス業,>,-0.0919601841868163,鉱業,>,-0.357449730714677,パルプ・紙,<=,-0.24654462582135,石油・石炭製品,<=,0.0672622122618977,海運業,<=,-0.0916982112467982
2841,水産・農林業,<=,-0.0087885568803066,水産・農林業,>,-0.01894326046529,鉱業,>,-0.03585699700498,その他製品,>,-0.121317553974926,輸送用機器,<=,0.018848001069562,卸売業,<=,-0.09643145374024
1026,化学,>,-0.089448776816163,電気機器,<=,-0.148332693382402,電気・ガス業,>,-0.0919601841868163,パルプ・紙,>,-0.24654462582135,石油・石炭製品,<=,0.0672622122618977,海運業,<=,-0.0916982112467982
1030,電気機器,<=,-0.148332693382402,電気・ガス業,>,-0.0919601841868163,石油・石炭製品,>,0.0672622122618977,,,,,,,,,
2826,機械,>,0.285482157112903,金属製品,>,0.0493310778332377,金属製品,<=,0.113097569426305,非鉄金属,>,0.218245122827257,証券・商品先物取引業,>,0.288911437368556,卸売業,<=,0.280005204645633
2821,ガラス・土石製品,>,0.252681286409595,金属製品,>,0.0493310778332377,非鉄金属,>,0.136081385855918,陸運業,<=,0.04490109787712,小売業,>,-0.0705214478253688,証券・商品先物取引業,<=,0.288911437368556
2817,建設業,<=,-0.0801632849776037,金属製品,>,0.0493310778332377,非鉄金属,<=,0.136081385855918,小売業,>,-0.0705214478253688,証券・商品先物取引業,<=,0.288911437368556,証券・商品先物取引業,>,-0.0326359706732305
1056,電気機器,>,0.00054671719820285,その他製品,<=,0.0277150068753727,陸運業,>,-0.0624138336831682,海運業,>,-0.0912541318454718,卸売業,<=,-0.0618222799731634,,,
2790,金属製品,<=,0.0493310778332377,その他製品,<=,-0.202147369921222,陸運業,<=,-0.074173781850124,不動産業,<=,-0.248866737595156,海運業,>,-0.250482514404897,,,
2787,金属製品,<=,0.0493310778332377,その他製品,<=,-0.202147369921222,パルプ・紙,<=,-0.242799289080643,陸運業,<=,-0.074173781850124,ゴム製品,<=,-0.248269076947645,海運業,<=,-0.250482514404897
2882,ガラス・土石製品,<=,-0.159536393326264,ガラス・土石製品,>,-0.304325193546558,小売業,<=,-0.195928398027978,,,,,,,,,
975,保険業,<=,-0.2976843893009,金属製品,<=,0.0537600888597044,非鉄金属,>,-0.204416660470848,石油・石炭製品,<=,-0.0296625370380677,不動産業,<=,-0.255750979535445,輸送用機器,<=,0.0807851048524406
974,情報・通信業,>,-0.0689842852344253,水産・農林業,>,-0.0149421268228021,金属製品,<=,0.0537600888597044,非鉄金属,<=,-0.204416660470848,小売業,>,-0.26605138261846,輸送用機器,<=,0.0807851048524406
2887,電気機器,<=,-0.150277792024296,ガラス・土石製品,<=,-0.159536393326264,鉱業,>,-0.0251839941777934,小売業,>,-0.195928398027978,,,,,,
884,化学,<=,-0.0759661247565158,建設業,<=,-0.154675276066021,その他製品,<=,0.0705560887672649,非鉄金属,<=,-0.0224202100340599,非鉄金属,<=,-0.251698781546329,小売業,<=,-0.26270770662484
2965,建設業,>,-0.0897195336940859,電気・ガス業,<=,-0.0786359463865006,金属製品,>,0.0270134013489403,不動産業,<=,0.070266516802138,証券・商品先物取引業,<=,0.257697304609956,卸売業,<=,0.00018798895020541
2964,建設業,<=,-0.0897195336940859,金属製品,>,0.0270134013489403,証券・商品先物取引業,<=,0.257697304609956,卸売業,<=,0.00018798895020541,,,,,,
899,化学,>,-0.0759661247565158,電気機器,>,-0.0508435594949431,その他製品,<=,0.0705560887672649,陸運業,<=,-0.0761788693695999,小売業,>,0.009014694480151,倉庫・運輸関連業,>,-0.0600270091963047
2958,水産・農林業,<=,-0.00734902177445105,機械,>,-0.0537291665279072,機械,>,0.184399585767286,金属製品,<=,0.0270134013489403,鉱業,>,-0.0439417980181704,その他製品,>,0.0857521188903991
2951,化学,<=,-0.0664572046272267,水産・農林業,<=,-0.00734902177445105,機械,>,-0.0537291665279072,金属製品,<=,0.0270134013489403,鉱業,<=,-0.0439417980181704,ゴム製品,<=,-0.109158102495068
908,電気機器,<=,0.197348515670668,その他製品,>,0.0705560887672649,不動産業,<=,-0.232934739560473,鉄鋼,<=,0.327506874196107,鉄鋼,<=,0.26904927516641,,,
2946,機械,<=,-0.0537291665279072,金属製品,<=,0.0270134013489403,証券・商品先物取引業,<=,-0.234578628055489,海運業,<=,0.0181761862462411,繊維製品,<=,-0.0276285254789733,卸売業,>,-0.0760146230600947
926,食料品,<=,-0.307561530741462,ガラス・土石製品,<=,-0.0497864332145136,その他製品,<=,0.0224437782412406,非鉄金属,<=,-0.204692004321768,輸送用機器,<=,0.0908400193131849,,,
2930,建設業,<=,0.117833417243409,情報・通信業,<=,-0.0461203616205009,金属製品,<=,0.0964687706244019,非鉄金属,>,0.226192745032936,陸運業,>,-0.0834009138868055,,,
2929,その他製品,>,0.0736840282316689,非鉄金属,<=,0.226192745032936,陸運業,>,-0.0834009138868055,バリュー,>,1.68,,,,,,
2928,鉱業,>,0.399443841332862,その他製品,>,0.0736840282316689,非鉄金属,<=,0.226192745032936,陸運業,>,-0.0834009138868055,バリュー,<=,1.68,,,
2926,鉱業,<=,0.399443841332862,その他製品,>,0.0736840282316689,非鉄金属,<=,0.226192745032936,陸運業,>,-0.0834009138868055,陸運業,<=,-0.0826496954684139,バリュー,<=,1.68
942,電気機器,<=,0.179587316768139,鉱業,<=,-0.0679654502968675,その他製品,>,0.0224437782412406,医薬品,<=,0.0170499998165771,医薬品,>,0.0117557124629252,輸送用機器,<=,0.0908400193131849
944,空運業,<=,-0.233235944486023,電気機器,<=,0.179587316768139,金属製品,<=,0.0558889341978645,その他製品,>,0.0224437782412406,医薬品,>,0.0170499998165771,輸送用機器,<=,0.0908400193131849
2915,空運業,>,-0.136061816731395,情報・通信業,>,-0.0619073233572071,その他製品,<=,-0.0817298207422353,陸運業,<=,-0.0834009138868055,海運業,>,-0.296716964259709,,,
949,電気機器,>,0.179587316768139,金属製品,>,-0.0204931319662599,その他製品,>,0.0224437782412406,輸送用機器,<=,0.0908400193131849,,,,,,
950,空運業,<=,-0.0580871266148544,空運業,<=,-0.0799232764245485,電気・ガス業,<=,-0.0935013501361039,輸送用機器,>,0.0908400193131849,,,,,,
2911,空運業,<=,-0.136061816731395,空運業,>,-0.27202874026112,陸運業,<=,-0.0834009138868055,海運業,>,-0.296716964259709,鉄鋼,>,-0.223568208397256,卸売業,>,-0.0269446999239938
2908,空運業,<=,-0.136061816731395,空運業,<=,-0.27202874026112,陸運業,<=,-0.0834009138868055,海運業,>,-0.296716964259709,,,,,,
959,電気・ガス業,>,-0.0935013501361039,その他金融業,<=,0.0507925211311883,非鉄金属,>,-0.0191629269220164,パルプ・紙,<=,-0.0731792639390949,輸送用機器,>,0.0908400193131849,,,
2903,電気・ガス業,<=,-0.089098504037482,その他金融業,>,-0.353573411213367,ガラス・土石製品,>,-0.159536393326264,金属製品,>,0.0454221038846993,繊維製品,>,0.133861409912031,,,
970,金属製品,<=,0.0537600888597044,非鉄金属,<=,-0.204416660470848,小売業,<=,-0.26605138261846,輸送用機器,<=,0.0807851048524406,,,,,,
2890,電気機器,>,-0.150277792024296,ガラス・土石製品,<=,-0.159536393326264,パルプ・紙,<=,-0.183643878150802,小売業,>,-0.195928398027978,ゴム製品,>,-0.21785425924957,,,
2888,電気機器,>,-0.150277792024296,ガラス・土石製品,<=,-0.159536393326264,小売業,>,-0.195928398027978,小売業,<=,-0.0999283709912031,ゴム製品,<=,-0.21785425924957,,,
1071,銀行業,<=,-0.266623955684495,その他製品,>,0.0277150068753727,小売業,>,-0.0859458424242843,鉄鋼,<=,0.222404890929755,,,,,,
1074,銀行業,>,-0.266623955684495,電気・ガス業,<=,0.0261269598907309,鉱業,<=,-0.170630647303555,その他製品,>,0.0277150068753727,不動産業,>,-0.226350063524594,鉄鋼,<=,0.222404890929755
2983,非鉄金属,<=,-0.212161434362414,非鉄金属,<=,-0.54399683411354,パルプ・紙,<=,-0.0842591318453798,鉄鋼,<=,-0.104979657524799,卸売業,<=,-0.115479721206464,,,
2669,建設業,<=,-0.196788624996192,水産・農林業,>,-0.198049495269219,小売業,<=,-0.170274388982534,証券・商品先物取引業,<=,-0.121616581963364,サービス業,>,-0.207730670957652,サービス業,<=,-0.200934751261882
2704,電気・ガス業,<=,-0.0932966189002407,パルプ・紙,>,-0.101631195862265,ゴム製品,<=,0.0314783768567619,海運業,<=,-0.0348264580698515,輸送用機器,<=,0.0718919619361975,輸送用機器,>,-0.0491620009985586
1157,保険業,>,-0.10432543685362,パルプ・紙,<=,-0.0874662962495571,パルプ・紙,>,-0.128594923204341,小売業,>,-0.0650859639824857,卸売業,>,-0.106897887076397,倉庫・運輸関連業,<=,-0.107489237298164
2697,空運業,<=,-0.126275063029239,電気・ガス業,<=,-0.0932966189002407,パルプ・紙,<=,-0.101631195862265,マーケット,<=,-8.33,,,,,,
2688,電気機器,>,0.102429707333827,水産・農林業,>,-0.120792214724404,機械,>,-0.0841031496685456,その他製品,>,0.0295790023587,陸運業,<=,-0.0531001526155553,小売業,>,-0.170274388982534
1170,情報・通信業,<=,-0.0750470025672829,電気機器,>,-0.0595797714394476,パルプ・紙,>,-0.0874662962495571,石油・石炭製品,<=,-0.183538386087989,精密機器,<=,0.117837627764927,精密機器,>,0.0530274361911443
1173,情報・通信業,>,-0.0750470025672829,電気機器,>,-0.0595797714394476,鉱業,>,0.323219836624826,パルプ・紙,>,-0.0874662962495571,パルプ・紙,<=,0.0415610062994102,精密機器,<=,0.117837627764927
2680,空運業,>,-0.293258485400891,水産・農林業,>,0.0159555268385933,機械,<=,-0.0841031496685456,パルプ・紙,>,-0.0590795037395217,小売業,>,-0.170274388982534,繊維製品,<=,-0.162027411458007
2678,空運業,>,-0.293258485400891,空運業,<=,-0.0360912764350525,水産・農林業,>,0.0159555268385933,機械,<=,-0.0841031496685456,パルプ・紙,<=,-0.0590795037395217,小売業,>,-0.170274388982534
2677,空運業,>,-0.293258485400891,水産・農林業,<=,0.0159555268385933,機械,<=,-0.0841031496685456,小売業,>,-0.170274388982534,鉄鋼,>,-0.0695851251334371,サービス業,>,-0.0432577302103074
1177,化学,<=,0.0538448883748461,その他金融業,>,0.0521816559193959,水産・農林業,<=,-0.00624001556461035,食料品,<=,0.123167317349392,パルプ・紙,>,-0.0874662962495571,精密機器,>,0.117837627764927
2675,空運業,>,-0.293258485400891,水産・農林業,<=,0.0159555268385933,機械,<=,-0.0841031496685456,非鉄金属,>,-0.0167178473831983,小売業,>,-0.170274388982534,鉄鋼,<=,-0.0695851251334371
2673,空運業,<=,-0.293258485400891,機械,<=,-0.0841031496685456,小売業,>,-0.170274388982534,,,,,,,,,
1185,食料品,>,0.123167317349392,鉱業,>,0.316262977774563,パルプ・紙,>,-0.0874662962495571,パルプ・紙,<=,0.191488637752668,精密機器,>,0.117837627764927,,,
2776,化学,>,0.0866408386163337,電気機器,<=,0.271578853753333,水産・農林業,<=,-0.0461128187899665,その他製品,>,0.0277150068753727,小売業,<=,0.124177647867244,,,
1186,食料品,>,0.123167317349392,パルプ・紙,>,-0.0874662962495571,パルプ・紙,>,0.191488637752668,精密機器,>,0.117837627764927,精密機器,<=,0.346279538733734,,,
2668,水産・農林業,<=,-0.198049495269219,小売業,<=,-0.170274388982534,サービス業,>,-0.207730670957652,マーケット,>,1.705,,,,,,
1188,電気・ガス業,<=,-0.0683956597158717,水産・農林業,<=,-0.204439595897462,金属製品,<=,0.0516249868892224,輸送用機器,<=,-0.422770400379532,卸売業,<=,-0.0711363616992494,,,
2667,電気機器,>,-0.069882732499221,水産・農林業,<=,-0.198049495269219,小売業,<=,-0.170274388982534,サービス業,>,-0.207730670957652,マーケット,<=,1.705,,,
1191,空運業,<=,-0.120127216031732,電気・ガス業,<=,-0.0683956597158717,水産・農林業,>,-0.204439595897462,金属製品,<=,0.0516249868892224,医薬品,<=,-0.0961579752862771,卸売業,<=,-0.0711363616992494
2664,非鉄金属,<=,-0.526303356511922,小売業,<=,-0.170274388982534,サービス業,<=,-0.207730670957652,,,,,,,,,
1196,電気・ガス業,>,-0.0683956597158717,水産・農林業,<=,-0.0131293133026173,ガラス・土石製品,<=,-0.0086757046040967,金属製品,<=,0.0516249868892224,石油・石炭製品,>,0.0743186085957744,卸売業,<=,-0.0711363616992494
1197,電気・ガス業,>,-0.0683956597158717,水産・農林業,>,-0.0131293133026173,ガラス・土石製品,<=,-0.0086757046040967,金属製品,<=,0.0516249868892224,ゴム製品,<=,-0.218325871448253,卸売業,<=,-0.0711363616992494
1199,電気・ガス業,>,-0.0683956597158717,ガラス・土石製品,>,-0.0086757046040967,金属製品,<=,0.0516249868892224,卸売業,<=,-0.0711363616992494,,,,,,
2651,電気・ガス業,>,-0.0965076111955834,食料品,<=,-0.0351528259681377,パルプ・紙,<=,-0.0922352740958671,パルプ・紙,>,-0.135026389552394,小売業,>,-0.036833348360988,鉄鋼,>,-0.103165249453449
2647,電気・ガス業,>,-0.0965076111955834,鉱業,>,0.130749985813864,非鉄金属,>,-0.020923511694945,鉄鋼,<=,-0.103165249453449,,,,,,
2639,電気機器,>,0.235287520566773,電気・ガス業,<=,-0.0965076111955834,食料品,>,-0.0978175598561239,その他製品,>,0.0569677927519242,不動産業,>,0.050753930764065,,,
1150,ガラス・土石製品,<=,-0.0608070975348767,パルプ・紙,<=,-0.0874662962495571,パルプ・紙,<=,-0.128594923204341,石油・石炭製品,<=,0.0368370508312799,精密機器,>,-0.0556410639772078,卸売業,>,-0.106897887076397
2706,電気・ガス業,<=,-0.0932966189002407,パルプ・紙,>,-0.101631195862265,ゴム製品,<=,0.0314783768567619,輸送用機器,>,0.0718919619361975,,,,,,
1148,機械,>,-0.0780158971738099,パルプ・紙,<=,-0.0874662962495571,パルプ・紙,<=,-0.128594923204341,精密機器,<=,-0.0556410639772078,証券・商品先物取引業,<=,-0.180029819788162,卸売業,>,-0.106897887076397
1146,その他金融業,<=,-0.137072240125124,機械,<=,-0.0780158971738099,パルプ・紙,<=,-0.0874662962495571,パルプ・紙,<=,-0.128594923204341,精密機器,<=,-0.0556410639772078,卸売業,>,-0.106897887076397
1081,その他製品,>,0.0277150068753727,非鉄金属,<=,0.181304546757836,鉄鋼,>,0.222404890929755,鉄鋼,>,0.340094872008758,輸送用機器,<=,0.122291714366529,卸売業,<=,0.126547500064384
1084,その他製品,>,0.0277150068753727,非鉄金属,<=,0.181304546757836,非鉄金属,>,0.145026713116895,鉄鋼,>,0.222404890929755,サービス業,<=,0.0872253573682572,輸送用機器,>,0.122291714366529
2766,化学,<=,0.0866408386163337,保険業,<=,-0.150319543405587,機械,>,-0.0241166194917891,その他製品,>,0.0277150068753727,陸運業,<=,-0.0807601313377364,,,
2764,化学,>,-0.0701491002208197,建設業,>,0.0900843399659478,水産・農林業,>,-0.0002769126594314,その他製品,<=,0.0277150068753727,ゴム製品,>,0.121481820486479,,,
1092,食料品,>,-0.108911971664607,金属製品,<=,0.0516160929193444,非鉄金属,<=,-0.199642888269106,ゴム製品,<=,-0.369334717471006,海運業,<=,-0.0900629241209034,マーケット,<=,-3.01
1095,電気・ガス業,<=,-0.136987909487749,金属製品,<=,0.0516160929193444,非鉄金属,<=,-0.199642888269106,マーケット,>,-3.01,,,,,,
1097,銀行業,>,-0.106948403781774,電気・ガス業,>,-0.136987909487749,金属製品,<=,0.0516160929193444,非鉄金属,<=,-0.199642888269106,石油・石炭製品,<=,-0.33813958241312,マーケット,>,-3.01
2757,空運業,>,-0.140877050564023,化学,>,-0.0701491002208197,水産・農林業,<=,-0.0002769126594314,鉱業,>,0.169071311834719,その他製品,<=,0.0277150068753727,陸運業,<=,-0.0892732582850339
2750,化学,<=,-0.0701491002208197,電気・ガス業,>,-0.0431879385183201,食料品,<=,-0.128935170249949,その他製品,<=,0.0277150068753727,繊維製品,>,-0.0493504416705318,倉庫・運輸関連業,>,-0.0906422689297879
2749,化学,<=,-0.0701491002208197,電気・ガス業,>,-0.0431879385183201,その他製品,<=,0.0277150068753727,繊維製品,>,-0.0493504416705318,倉庫・運輸関連業,<=,-0.0906422689297879,,,
2748,化学,<=,-0.0701491002208197,電気・ガス業,>,-0.0431879385183201,その他製品,<=,0.0277150068753727,非鉄金属,>,-0.0298561191441351,繊維製品,<=,-0.0493504416705318,倉庫・運輸関連業,>,-0.118434200894615
1111,電気機器,<=,0.205424896823465,金属製品,>,0.0516160929193444,非鉄金属,<=,0.139974086688772,小売業,<=,-0.113846313489404,鉄鋼,<=,0.202490999353309,,,
2743,化学,<=,-0.0701491002208197,電気・ガス業,<=,-0.0431879385183201,食料品,<=,-0.167508211007159,その他製品,<=,0.0277150068753727,ゴム製品,>,-0.104401187452974,卸売業,>,-0.137791655048004
1115,建設業,>,0.105136003821088,電気機器,<=,0.205424896823465,金属製品,>,0.0516160929193444,金属製品,<=,0.106951449787889,非鉄金属,>,0.139974086688772,鉄鋼,<=,0.202490999353309
2737,銀行業,<=,-0.143412935613093,化学,<=,-0.0701491002208197,電気・ガス業,<=,-0.0431879385183201,その他製品,<=,0.0277150068753727,石油・石炭製品,<=,-0.452002600218716,卸売業,<=,-0.137791655048004
1124,銀行業,<=,0.228861629564424,電気機器,>,0.260152884054477,金属製品,>,0.0516160929193444,ゴム製品,<=,0.0963401591206674,鉄鋼,>,0.202490999353309,,,
1130,建設業,>,0.311726184684219,保険業,<=,0.332222971345926,金属製品,>,0.0516160929193444,ゴム製品,>,0.0963401591206674,鉄鋼,>,0.202490999353309,卸売業,>,0.311594645323275
1131,化学,<=,0.323429836105412,保険業,>,0.332222971345926,金属製品,>,0.0516160929193444,ゴム製品,>,0.0963401591206674,鉄鋼,>,0.202490999353309,卸売業,>,0.311594645323275
2728,情報・通信業,<=,0.0336618869398147,電気・ガス業,>,-0.0932966189002407,非鉄金属,>,0.231845845584646,パルプ・紙,>,0.0188232679244863,精密機器,>,0.210673454918427,卸売業,<=,0.282157502202851
1133,空運業,<=,-0.0532072348984388,電気・ガス業,<=,-0.0684363602895429,パルプ・紙,<=,-0.0874662962495571,精密機器,<=,-0.413180726148892,海運業,<=,-0.0898263751677592,卸売業,<=,-0.106897887076397
2720,電気・ガス業,>,-0.0932966189002407,金属製品,<=,0.0611201195869414,鉱業,>,0.0048093549629961,非鉄金属,<=,0.231845845584646,小売業,>,0.131469104084245,卸売業,>,-0.065945826626491
1139,空運業,>,-0.0250126389125647,銀行業,>,-0.0534983937548555,電気・ガス業,>,-0.0684363602895429,パルプ・紙,<=,-0.0874662962495571,海運業,<=,-0.0898263751677592,卸売業,<=,-0.106897887076397
2712,電気・ガス業,<=,-0.0932966189002407,ガラス・土石製品,>,0.0812847507759702,鉱業,>,-0.0077538531005091,パルプ・紙,>,-0.101631195862265,小売業,>,0.0313904688578161,ゴム製品,>,0.0314783768567619
1142,電気機器,>,-0.0629783387335558,電気・ガス業,>,-0.0117387238012511,鉱業,<=,-0.124121375166155,パルプ・紙,<=,-0.0874662962495571,海運業,>,-0.0898263751677592,卸売業,<=,-0.106897887076397
1144,鉱業,>,-0.124121375166155,パルプ・紙,<=,-0.0874662962495571,海運業,>,-0.0898263751677592,輸送用機器,<=,-0.0927440939145517,卸売業,<=,-0.106897887076397,マーケット,>,1.485
2982,空運業,>,-0.0583014807921284,金属製品,>,0.0270134013489403,金属製品,>,0.246022201665125,非鉄金属,>,0.22524804189938,証券・商品先物取引業,>,0.257697304609956,卸売業,>,0.308972878291734
2984,非鉄金属,<=,-0.212161434362414,非鉄金属,>,-0.54399683411354,パルプ・紙,<=,-0.0842591318453798,ゴム製品,<=,-0.369334717471006,鉄鋼,<=,-0.104979657524799,卸売業,<=,-0.115479721206464
1224,情報・通信業,<=,0.054673951655176,電気機器,>,0.259186244391551,ガラス・土石製品,>,0.18185450578092,金属製品,>,0.0516249868892224,海運業,>,0.189491241260235,,,
616,食料品,<=,-0.0779174516824163,ガラス・土石製品,>,-0.0745589905262879,鉱業,>,0.017161687540564,陸運業,<=,-0.0761788693695999,鉄鋼,<=,0.0295213111701688,,,
3288,非鉄金属,<=,-0.199642888269106,バリュー,>,2.135,,,,,,,,,,,,
3284,空運業,>,-0.0158130449714838,電気・ガス業,<=,-0.0931241140648972,非鉄金属,<=,-0.199642888269106,繊維製品,>,-0.230078824297716,バリュー,<=,2.135,,,
3278,化学,<=,-0.238209148810858,非鉄金属,<=,-0.199642888269106,小売業,<=,-0.266977970793361,繊維製品,<=,-0.230078824297716,バリュー,<=,2.135,,,
3276,銀行業,>,0.257068405967029,建設業,<=,0.150164552792595,電気機器,>,0.197348515670668,非鉄金属,>,-0.199642888269106,パルプ・紙,>,-0.0950098331603466,医薬品,>,-0.0907394930578549
598,ガラス・土石製品,<=,-0.0745589905262879,機械,<=,-0.0532035768421753,鉱業,>,-0.155600683006342,パルプ・紙,<=,-0.222901405975605,,,,,,
600,電気機器,<=,-0.199979059397138,ガラス・土石製品,<=,-0.0745589905262879,機械,<=,-0.0532035768421753,パルプ・紙,>,-0.222901405975605,海運業,>,0.0037702861902291,,,
601,空運業,<=,-0.249210798331607,電気機器,>,-0.199979059397138,ガラス・土石製品,<=,-0.0745589905262879,機械,<=,-0.0532035768421753,パルプ・紙,>,-0.222901405975605,,,
603,空運業,>,-0.249210798331607,電気機器,>,-0.199979059397138,ガラス・土石製品,<=,-0.0745589905262879,機械,<=,-0.0532035768421753,鉱業,>,0.174866515413792,パルプ・紙,>,-0.222901405975605
606,電気・ガス業,>,0.0426219197187476,その他金融業,<=,-0.156630186677367,ガラス・土石製品,<=,-0.0745589905262879,機械,>,-0.0532035768421753,医薬品,>,-0.0363507107692825,,,
3262,建設業,>,0.0340616792459909,非鉄金属,>,-0.199642888269106,医薬品,<=,-0.0907394930578549,証券・商品先物取引業,>,-0.123873049811916,,,,,,
3260,建設業,<=,0.0340616792459909,保険業,<=,-0.184181005286108,非鉄金属,>,-0.199642888269106,医薬品,<=,-0.0907394930578549,証券・商品先物取引業,>,-0.123873049811916,,,
612,空運業,>,0.0547353760381958,建設業,<=,-0.152041027651447,ガラス・土石製品,>,-0.0745589905262879,鉱業,<=,0.017161687540564,陸運業,<=,-0.0761788693695999,,,
3250,空運業,<=,-0.0155817310421993,非鉄金属,<=,-0.199642888269106,パルプ・紙,>,-0.223594216698326,海運業,>,-0.075807386972899,卸売業,<=,-0.203367003143672,,,
3182,空運業,<=,-0.128046567782997,空運業,>,-0.250834983706621,空運業,>,-0.130573170603241,水産・農林業,<=,0.00013868677544885,ガラス・土石製品,<=,-0.0330604200459575,卸売業,>,-0.177046978710927
626,銀行業,<=,-0.238329490451935,電気・ガス業,<=,0.0412919480700085,ガラス・土石製品,>,-0.0745589905262879,その他製品,>,0.0292817258528221,非鉄金属,<=,0.261252614824931,陸運業,>,-0.0761788693695999
631,化学,>,0.113761082516027,ガラス・土石製品,>,-0.0745589905262879,非鉄金属,>,0.261252614824931,陸運業,>,-0.0761788693695999,サービス業,<=,0.130318405355007,サービス業,<=,0.0185929610815661
3235,水産・農林業,>,-0.037478445992907,食料品,<=,0.0596967542923401,鉱業,>,0.367912104836917,海運業,>,0.204050988925942,鉄鋼,>,-0.113187481976691,卸売業,>,0.172937389745393
644,化学,>,-0.163446812538464,ガラス・土石製品,>,-0.0571334380670239,金属製品,<=,-0.0916397514368669,非鉄金属,<=,-0.168532135012702,マーケット,<=,3.22,,,
3220,鉱業,>,-0.217147508955165,パルプ・紙,>,-0.22695272893001,陸運業,>,-0.0793103202106003,小売業,>,-0.235071840417148,鉄鋼,<=,-0.113187481976691,サイズ,>,1.945
647,化学,>,-0.163446812538464,非鉄金属,<=,-0.168532135012702,鉄鋼,>,-0.106556337408723,マーケット,>,3.22,,,,,,
651,食料品,<=,-0.114274333392143,食料品,>,-0.147348777525423,非鉄金属,>,-0.168532135012702,証券・商品先物取引業,<=,-0.0074607949025032,サービス業,>,-0.0807428046636358,卸売業,>,-0.200058629587721
3207,電気機器,>,0.259186244391551,水産・農林業,>,0.00013868677544885,機械,>,0.346986632112278,機械,>,0.366730104292226,サービス業,<=,0.164366776769228,卸売業,>,-0.177046978710927
