,業種1,不等号1,値1,業種2,不等号2,値2,業種3,不等号3,値3,業種4,不等号4,値4,業種5,不等号5,値5,業種6,不等号6,値6
3927,銀行業,>,0.140379397720863,情報・通信業,>,-0.0437722897782519,電気機器,>,-0.0410994766443977,電気機器,>,0.0426532922199468,金属製品,<=,0.0490388188249666,繊維製品,<=,0.0260210608831769
3656,ガラス・土石製品,<=,-0.101534543668258,機械,>,-0.114973829895723,非鉄金属,<=,-0.108513543504574,パルプ・紙,<=,-0.0874411197273322,パルプ・紙,<=,-0.125659371486348,証券・商品先物取引業,<=,-0.123737867095422
322,電気・ガス業,>,-0.0604093964841757,水産・農林業,<=,0.0454156827169311,金属製品,<=,0.150258488478508,パルプ・紙,>,-0.0837590707557259,精密機器,>,0.253774851813124,証券・商品先物取引業,>,0.335603344520832
323,水産・農林業,<=,0.0454156827169311,金属製品,>,0.150258488478508,パルプ・紙,>,-0.0837590707557259,証券・商品先物取引業,>,0.335603344520832,繊維製品,<=,0.12196534974524,,,
3929,電気機器,<=,0.097725318327151,水産・農林業,<=,-0.0816009308711291,金属製品,>,0.0490388188249666,,,,,,,,,
76,電気・ガス業,>,-0.115492939620843,ガラス・土石製品,>,-0.0520308519208266,陸運業,>,-0.0474102456196341,ゴム製品,<=,-0.158553899772866,鉄鋼,<=,-0.104979527468179,,,
3513,化学,<=,-0.0453424108297928,非鉄金属,>,-0.232297375083226,非鉄金属,>,-0.00393572915088955,陸運業,<=,-0.0824211698627496,小売業,>,-0.184264269576152,ゴム製品,>,-0.207518852908184
325,電気・ガス業,<=,-0.0921572663165063,水産・農林業,>,0.0454156827169311,金属製品,<=,0.212170717867633,パルプ・紙,>,-0.0837590707557259,証券・商品先物取引業,>,0.335603344520832,,,
3651,ガラス・土石製品,<=,-0.101534543668258,機械,<=,-0.114973829895723,非鉄金属,>,-0.241831279817373,パルプ・紙,<=,-0.0874411197273322,パルプ・紙,<=,-0.182461450858534,証券・商品先物取引業,>,-0.280601926837244
328,水産・農林業,>,0.0454156827169311,金属製品,>,0.212170717867633,パルプ・紙,>,-0.0837590707557259,医薬品,<=,0.0775355551458072,証券・商品先物取引業,>,0.335603344520832,,,
332,情報・通信業,>,-0.308204440184382,電気機器,<=,-0.159275261173555,鉱業,>,-0.289449882806706,パルプ・紙,<=,-0.102642056653823,パルプ・紙,<=,-0.258189608294341,卸売業,<=,-0.104882994064961
337,電気機器,<=,-0.159275261173555,パルプ・紙,<=,-0.102642056653823,卸売業,>,-0.104882994064961,,,,,,,,,
3934,電気機器,>,0.165556516812023,水産・農林業,>,-0.0816009308711291,金属製品,>,0.0490388188249666,精密機器,<=,0.147682059356346,不動産業,<=,0.0704703512612848,,,
52,空運業,>,-0.132165369959729,鉱業,<=,-0.0142772174753417,パルプ・紙,<=,-0.0717914203043542,精密機器,>,-0.132930421948666,ゴム製品,<=,0.0452914987949629,鉄鋼,>,0.0610767497589823
3668,食料品,<=,-0.0532793705660415,ガラス・土石製品,>,-0.101534543668258,鉱業,>,0.0254420401598896,パルプ・紙,<=,-0.0874411197273322,海運業,>,0.0928205895616737,,,
3510,非鉄金属,>,-0.232297375083226,陸運業,<=,-0.0824211698627496,小売業,<=,-0.184264269576152,,,,,,,,,
303,銀行業,>,0.111386874338489,機械,>,0.0166410021474988,パルプ・紙,<=,-0.0837590707557259,証券・商品先物取引業,>,-0.0074674922990216,卸売業,>,-0.0969133767542645,,,
66,空運業,>,-0.132165369959729,鉱業,>,0.326029022861006,パルプ・紙,>,-0.0717914203043542,石油・石炭製品,>,0.16595152709892,海運業,<=,0.378746910148683,,,
3714,電気機器,>,0.172831224457473,電気・ガス業,<=,0.0417752679846427,医薬品,<=,-0.003595233121441,陸運業,>,-0.0819289181927181,ゴム製品,>,-0.157938279743735,鉄鋼,<=,0.233970438722211
3709,銀行業,>,-0.297183709471928,電気機器,>,-0.066091442713085,水産・農林業,<=,-0.129956932622335,非鉄金属,>,-0.139563455849353,陸運業,<=,-0.0819289181927181,鉄鋼,>,0.0727733396228625
269,鉱業,>,0.420293590749165,その他製品,>,0.0693342402494762,非鉄金属,<=,0.232972545776686,パルプ・紙,>,-0.0655632182238511,サイズ,<=,1.165,,,
270,鉱業,<=,0.0212598515746992,その他製品,>,0.0693342402494762,非鉄金属,<=,0.232972545776686,パルプ・紙,>,-0.0655632182238511,サイズ,>,1.165,,,
3702,銀行業,>,-0.297183709471928,建設業,<=,-0.165210589704605,電気機器,<=,-0.066091442713085,機械,>,-0.265653594989151,金属製品,<=,-0.108462512867415,陸運業,<=,-0.0819289181927181
279,水産・農林業,<=,0.136373338517028,非鉄金属,>,0.232972545776686,パルプ・紙,>,-0.0655632182238511,小売業,>,0.254077500010274,ゴム製品,>,0.0245958209108678,サービス業,>,0.184560957375643
3700,銀行業,>,-0.297183709471928,電気機器,<=,-0.066091442713085,機械,<=,-0.265653594989151,パルプ・紙,<=,-0.24654462582135,陸運業,<=,-0.0819289181927181,,,
3699,銀行業,<=,-0.297183709471928,石油・石炭製品,>,-0.452002600218716,陸運業,<=,-0.0819289181927181,鉄鋼,>,-0.0597407432422603,,,,,,
282,電気・ガス業,>,-0.0205568080756551,保険業,<=,-0.120075815038033,パルプ・紙,<=,-0.0837590707557259,小売業,<=,-0.195702917336799,卸売業,<=,-0.0969133767542645,卸売業,<=,-0.192862555865855
3697,銀行業,<=,-0.297183709471928,石油・石炭製品,<=,-0.452002600218716,陸運業,<=,-0.0819289181927181,,,,,,,,,
286,情報・通信業,>,-0.0500160964522065,電気機器,<=,-0.138197105451949,保険業,<=,-0.120075815038033,パルプ・紙,<=,-0.0837590707557259,卸売業,<=,-0.0969133767542645,卸売業,>,-0.192862555865855
17,建設業,>,-0.00829165429271055,水産・農林業,<=,-0.0019847873592792,金属製品,<=,0.0484492569988182,非鉄金属,>,-0.202055372563597,不動産業,>,0.142081944957981,鉄鋼,>,-0.0950271300498838
71,電気・ガス業,>,-0.115492939620843,機械,<=,-0.217563511340843,陸運業,<=,-0.0474102456196341,ゴム製品,<=,-0.158553899772866,鉄鋼,<=,-0.104979527468179,サービス業,<=,-0.272093609424066
290,空運業,<=,0.00582614520046025,保険業,>,-0.120075815038033,パルプ・紙,<=,-0.0837590707557259,医薬品,>,-0.203216546348825,卸売業,<=,-0.0969133767542645,バリュー,>,1.3
291,空運業,>,0.00582614520046025,保険業,>,-0.120075815038033,パルプ・紙,<=,-0.0837590707557259,卸売業,<=,-0.0969133767542645,,,,,,
3509,非鉄金属,<=,-0.232297375083226,パルプ・紙,>,-0.24654462582135,石油・石炭製品,>,-0.132948986701147,陸運業,<=,-0.0824211698627496,卸売業,>,-0.560637364065977,,,
3685,水産・農林業,>,-0.0597023649840922,食料品,>,0.0770070913526429,パルプ・紙,>,-0.0874411197273322,精密機器,>,0.178150778076281,鉄鋼,<=,0.233913620322459,倉庫・運輸関連業,>,0.376217526363607
350,パルプ・紙,>,-0.102642056653823,不動産業,>,-0.164484762807568,海運業,<=,-0.120714829010669,倉庫・運輸関連業,<=,-0.14545698681822,,,,,,
3935,電気機器,>,0.165556516812023,水産・農林業,>,-0.0816009308711291,金属製品,>,0.0490388188249666,精密機器,<=,0.147682059356346,不動産業,>,0.0704703512612848,輸送用機器,<=,0.0623616853136655
3622,情報・通信業,>,-0.125628684671956,電気・ガス業,<=,-0.0965141768253124,鉱業,>,0.0668033787061278,不動産業,>,0.0332402292592287,不動産業,>,0.170378691234621,,,
3576,電気・ガス業,>,-0.0673133665851582,ガラス・土石製品,>,0.265194800156217,保険業,>,0.42249219500789,金属製品,>,0.0562429638913978,その他製品,<=,0.174032827905368,サービス業,>,0.127468298107577
391,空運業,>,-0.0976099162699473,水産・農林業,<=,-0.0095644662886975,保険業,<=,-0.320831322855633,海運業,<=,-0.0802534114713539,繊維製品,>,-0.0900050566225724,卸売業,<=,-0.19097347767402
393,空運業,>,-0.0976099162699473,水産・農林業,<=,-0.0095644662886975,海運業,>,-0.0802534114713539,卸売業,<=,-0.19097347767402,,,,,,
438,空運業,>,-0.126183988330351,水産・農林業,<=,-0.0143832901389229,金属製品,<=,0.0490551969025802,鉱業,>,0.0904464578944962,パルプ・紙,<=,-0.0937347433968757,繊維製品,>,-0.0593619012148384
3960,情報・通信業,>,0.165138587865511,電気・ガス業,<=,0.0264395444419068,その他製品,>,0.0280355705032728,精密機器,<=,0.101246105007847,ゴム製品,<=,0.319888548477259,,,
3961,電気・ガス業,<=,0.0264395444419068,その他製品,>,0.0280355705032728,精密機器,<=,0.101246105007847,ゴム製品,>,0.319888548477259,,,,,,
3527,電気機器,<=,0.259186244391551,機械,>,-0.0973411857824181,金属製品,>,0.0563097568172812,非鉄金属,<=,0.136081385855918,陸運業,>,-0.0824211698627496,小売業,<=,-0.107690308271196
3563,ガラス・土石製品,<=,0.265194800156217,金属製品,>,0.0562429638913978,医薬品,<=,-0.108260326101932,精密機器,<=,0.119455858176325,証券・商品先物取引業,>,-0.0250343220225911,,,
3562,ガラス・土石製品,<=,0.265194800156217,金属製品,>,0.0562429638913978,精密機器,<=,0.119455858176325,不動産業,>,0.128797083584773,ゴム製品,>,0.138759201810642,証券・商品先物取引業,<=,-0.0250343220225911
3559,水産・農林業,<=,-0.0631770858811335,ガラス・土石製品,<=,0.265194800156217,金属製品,>,0.0562429638913978,精密機器,<=,0.119455858176325,不動産業,<=,0.128797083584773,証券・商品先物取引業,<=,-0.0250343220225911
3967,電気機器,<=,0.0655259800182138,電気・ガス業,>,0.0264395444419068,その他製品,>,0.0280355705032728,精密機器,<=,0.101246105007847,証券・商品先物取引業,>,-0.0230957209950896,証券・商品先物取引業,>,0.227240748777795
415,空運業,<=,-0.126183988330351,ガラス・土石製品,<=,-0.036834811054973,その他製品,<=,-0.139141236470892,パルプ・紙,<=,-0.213862990507748,繊維製品,<=,-0.185520273849798,マーケット,<=,3.215
3552,水産・農林業,>,-6.06734383695e-05,金属製品,<=,0.0562429638913978,精密機器,>,0.0792674391059904,不動産業,<=,0.167869162741985,海運業,<=,0.171489392068902,繊維製品,>,-0.0442893481066403
417,空運業,<=,-0.126183988330351,ガラス・土石製品,<=,-0.036834811054973,その他製品,>,-0.139141236470892,不動産業,<=,-0.0434847791742307,繊維製品,<=,-0.185520273849798,マーケット,<=,3.215
3545,金属製品,<=,0.0562429638913978,石油・石炭製品,>,0.0893648840865562,陸運業,<=,-0.0567208895227474,繊維製品,<=,-0.0442893481066403,,,,,,
3544,建設業,>,-0.0941260859858508,金属製品,<=,0.0562429638913978,石油・石炭製品,<=,0.0893648840865562,陸運業,>,0.0481876154073515,輸送用機器,>,0.0704173553301743,繊維製品,<=,-0.0442893481066403
3542,建設業,<=,-0.0941260859858508,金属製品,<=,0.0562429638913978,石油・石炭製品,<=,0.0893648840865562,輸送用機器,>,0.0704173553301743,繊維製品,<=,-0.0442893481066403,,,
3540,保険業,<=,-0.301574712660025,金属製品,<=,0.0562429638913978,石油・石炭製品,<=,0.0893648840865562,陸運業,>,-0.0735570796352807,輸送用機器,<=,0.0704173553301743,繊維製品,<=,-0.0442893481066403
3522,電気機器,<=,0.259186244391551,電気機器,>,-0.0164141043477134,機械,<=,-0.0973411857824181,陸運業,>,-0.0824211698627496,,,,,,
3582,電気・ガス業,>,-0.0853045987171185,機械,>,-0.383569968131076,非鉄金属,<=,-0.204416660470848,マーケット,<=,-6.405,,,,,,
352,保険業,<=,-0.325278091621111,パルプ・紙,>,-0.102642056653823,海運業,<=,-0.120714829010669,繊維製品,>,-0.127626449025288,倉庫・運輸関連業,>,-0.14545698681822,,,
3589,食料品,<=,0.0559145230816561,その他製品,<=,0.072641072881349,非鉄金属,>,-0.204416660470848,パルプ・紙,<=,-0.103674464789746,繊維製品,>,-0.0107119370857632,,,
3617,情報・通信業,>,-0.125628684671956,電気・ガス業,<=,-0.0965141768253124,非鉄金属,>,0.223311040000925,陸運業,>,-0.102349580332207,不動産業,<=,0.0332402292592287,,,
3616,情報・通信業,>,-0.125628684671956,情報・通信業,>,0.101484311315419,電気・ガス業,<=,-0.0965141768253124,非鉄金属,<=,0.223311040000925,陸運業,>,-0.102349580332207,不動産業,<=,0.0332402292592287
3614,情報・通信業,>,-0.125628684671956,電気機器,>,0.119054924717235,電気・ガス業,<=,-0.0965141768253124,水産・農林業,>,-0.0773402469790836,陸運業,<=,-0.102349580332207,不動産業,<=,0.0332402292592287
46,空運業,>,-0.132165369959729,電気・ガス業,>,-0.0683747329038572,パルプ・紙,<=,-0.0717914203043542,医薬品,>,-0.0480291592201988,精密機器,<=,-0.132930421948666,ゴム製品,<=,-0.139095891191534
365,銀行業,>,0.00262875279091085,機械,>,0.223043498471984,パルプ・紙,>,-0.102642056653823,精密機器,>,0.0960492894545744,海運業,>,-0.120714829010669,繊維製品,<=,0.0756786538100566
3601,化学,>,0.21810220149579,食料品,>,0.0559145230816561,非鉄金属,>,-0.204416660470848,非鉄金属,<=,0.384754722617402,小売業,<=,0.302856469731344,鉄鋼,<=,0.328441285872442
3944,その他製品,<=,0.0280355705032728,非鉄金属,<=,-0.243570087841011,精密機器,<=,0.101246105007847,陸運業,<=,-0.0641495863313769,サービス業,<=,-0.311837729894834,,,
43,空運業,>,-0.132165369959729,電気・ガス業,<=,-0.0683747329038572,金属製品,<=,-0.13307983293053,パルプ・紙,<=,-0.0717914203043542,精密機器,<=,-0.132930421948666,ゴム製品,<=,-0.139095891191534
370,空運業,<=,-0.0976099162699473,情報・通信業,<=,-0.285195424432565,石油・石炭製品,<=,-0.251140360210483,不動産業,<=,-0.260083874996564,海運業,<=,-0.076216959862733,,,
3595,情報・通信業,<=,0.0884561823788247,食料品,<=,0.0559145230816561,その他製品,>,0.072641072881349,非鉄金属,>,-0.204416660470848,パルプ・紙,<=,-0.12278897126399,陸運業,>,-0.109411780150316
448,空運業,>,-0.126183988330351,金属製品,>,0.0490551969025802,精密機器,<=,0.155886303504666,倉庫・運輸関連業,<=,-0.0831436893072906,,,,,,
3518,電気機器,<=,0.259186244391551,電気機器,<=,-0.0164141043477134,機械,<=,-0.0973411857824181,パルプ・紙,<=,-0.202720396831852,陸運業,>,-0.0824211698627496,小売業,<=,-0.145717609992193
446,空運業,>,-0.126183988330351,空運業,>,0.0787376227334612,銀行業,>,0.126329551776988,金属製品,<=,0.0490551969025802,パルプ・紙,>,-0.0937347433968757,不動産業,<=,0.0598564494629462
374,空運業,<=,-0.0976099162699473,情報・通信業,<=,-0.0797848198108383,ガラス・土石製品,>,-0.0891180063634067,石油・石炭製品,<=,-0.251140360210483,不動産業,>,-0.260083874996564,海運業,<=,-0.076216959862733
3594,食料品,<=,0.0559145230816561,その他製品,>,0.072641072881349,非鉄金属,>,-0.204416660470848,陸運業,<=,-0.109411780150316,,,,,,
379,空運業,<=,-0.0976099162699473,情報・通信業,>,0.114637742555016,石油・石炭製品,>,-0.251140360210483,海運業,<=,-0.076216959862733,卸売業,<=,0.0975791650642752,サイズ,>,-1.165
380,空運業,<=,-0.0976099162699473,石油・石炭製品,>,-0.251140360210483,海運業,<=,-0.076216959862733,卸売業,>,0.0975791650642752,バリュー,<=,0.055,,,
430,空運業,<=,-0.126183988330351,空運業,>,-0.136964809368396,ガラス・土石製品,>,-0.036834811054973,ガラス・土石製品,<=,-0.0118890675861198,ゴム製品,>,0.0317183765474184,,,
3506,非鉄金属,<=,-0.232297375083226,パルプ・紙,<=,-0.24654462582135,精密機器,>,-0.297962917144572,陸運業,<=,-0.0824211698627496,卸売業,>,-0.560637364065977,,,
3718,電気・ガス業,<=,0.0417752679846427,その他製品,>,0.17102472029308,医薬品,>,-0.003595233121441,陸運業,>,-0.0819289181927181,ゴム製品,>,0.0715038762063231,鉄鋼,<=,0.233970438722211
3819,非鉄金属,<=,-0.209695105409748,パルプ・紙,<=,-0.0719005636704485,医薬品,<=,-0.27205643141562,海運業,<=,0.196843495564551,,,,,,
3871,保険業,>,0.0311241441475485,機械,>,-0.0525317445360226,機械,>,0.138160276788117,陸運業,<=,-0.0743840375455808,陸運業,>,-0.127410405856841,卸売業,>,-0.182342367181261
3837,空運業,>,0.0769744872854395,電気機器,<=,0.227943089533533,保険業,>,-0.0818671568805097,パルプ・紙,>,-0.0719005636704485,不動産業,<=,-0.041758880748287,海運業,<=,0.196843495564551
3496,銀行業,<=,0.106282478596206,石油・石炭製品,>,0.041454735416672,ゴム製品,<=,-0.0129928135085454,ゴム製品,>,-0.146665639410174,海運業,>,0.194163956173242,マーケット,>,1.7
148,化学,>,0.0756864313976648,食料品,>,0.0979340088983077,パルプ・紙,>,-0.103651561869511,医薬品,<=,0.0314180356449162,鉄鋼,>,-0.10291439827959,鉄鋼,>,0.202666242739737
3822,非鉄金属,<=,-0.209695105409748,パルプ・紙,<=,-0.0719005636704485,医薬品,>,-0.27205643141562,海運業,<=,0.196843495564551,海運業,>,-0.0776269103157349,倉庫・運輸関連業,<=,-0.131076318905497
3984,その他金融業,<=,0.134985802722116,水産・農林業,>,-0.0036260536011712,金属製品,>,0.0233957207857021,精密機器,>,0.101246105007847,陸運業,>,0.15567497305311,不動産業,<=,0.362865648731315
3498,銀行業,>,0.106282478596206,金属製品,<=,0.035161943521556,石油・石炭製品,<=,0.24647706785823,海運業,>,0.194163956173242,,,,,,
159,その他金融業,<=,-0.0556067476766148,水産・農林業,<=,-0.0873674095032441,ガラス・土石製品,<=,-0.02822254578306,金属製品,<=,0.0516160929193444,金属製品,>,-0.0898816399959625,輸送用機器,>,0.0704727610647733
162,情報・通信業,<=,-0.0803211011329344,ガラス・土石製品,>,-0.02822254578306,金属製品,<=,0.0516160929193444,鉄鋼,<=,0.0167248503568122,鉄鋼,<=,-0.104979527468179,,,
262,その他製品,<=,0.0693342402494762,非鉄金属,<=,0.232972545776686,パルプ・紙,>,-0.0655632182238511,石油・石炭製品,>,0.0983664206743316,鉄鋼,<=,-0.103165249453449,,,
3816,銀行業,>,0.106871283854157,電気・ガス業,>,-0.089098504037482,金属製品,>,0.0527460085095179,証券・商品先物取引業,<=,0.0342717986534892,海運業,>,0.194497021022017,,,
3815,銀行業,>,0.106871283854157,電気・ガス業,<=,-0.089098504037482,金属製品,>,0.0527460085095179,海運業,>,0.194497021022017,,,,,,
3813,銀行業,<=,0.106871283854157,鉱業,>,-0.0670731251407559,その他製品,>,0.0294182789146941,海運業,>,0.194497021022017,サイズ,>,1.165,,,
3811,銀行業,<=,0.106871283854157,鉱業,>,-0.0670731251407559,海運業,>,0.194497021022017,マーケット,>,2.17,サイズ,<=,1.165,サイズ,>,-0.725
175,銀行業,>,-0.108593423543194,建設業,<=,-0.080959450185649,金属製品,>,0.0516160929193444,非鉄金属,<=,0.219226019108089,,,,,,
3805,建設業,>,0.120651593959767,金属製品,<=,0.115865516746881,非鉄金属,>,0.150653768173644,パルプ・紙,>,-0.0882456519571329,海運業,<=,0.194497021022017,輸送用機器,>,0.116592281670036
3803,建設業,>,0.120651593959767,その他製品,<=,0.0635110744098572,非鉄金属,<=,0.150653768173644,パルプ・紙,>,-0.0882456519571329,海運業,<=,0.194497021022017,輸送用機器,>,0.116592281670036
179,建設業,>,-0.080959450185649,情報・通信業,>,0.124782840488367,保険業,>,0.0526375195742833,機械,<=,0.103590292775294,金属製品,>,0.0516160929193444,非鉄金属,<=,0.219226019108089
108,建設業,<=,-0.186737034878351,その他金融業,<=,-0.49871772796702,その他製品,<=,-0.0639532776782448,パルプ・紙,<=,-0.103651561869511,鉄鋼,<=,-0.305607800538538,卸売業,<=,-0.101886767648442
3494,銀行業,<=,0.106282478596206,石油・石炭製品,<=,0.041454735416672,海運業,>,0.194163956173242,マーケット,>,1.7,,,,,,
3840,電気機器,>,0.227943089533533,パルプ・紙,>,-0.0719005636704485,海運業,<=,0.196843495564551,サイズ,<=,-1.08,サイズ,<=,-1.845,,,
111,建設業,>,-0.186737034878351,その他製品,<=,-0.0639532776782448,パルプ・紙,<=,-0.103651561869511,卸売業,<=,-0.101886767648442,マーケット,<=,-6.945,,,
119,空運業,<=,-0.154390989734865,機械,>,-0.0822570708586638,パルプ・紙,<=,-0.103651561869511,海運業,<=,-0.240516945376285,卸売業,>,-0.101886767648442,,,
3861,化学,>,-0.0596510773574405,陸運業,<=,-0.0743840375455808,卸売業,<=,-0.182342367181261,,,,,,,,,
3860,化学,<=,-0.0596510773574405,陸運業,<=,-0.0743840375455808,卸売業,<=,-0.182342367181261,バリュー,>,2.26,,,,,,
480,化学,>,-0.0087456505274513,情報・通信業,<=,-0.0526074678523303,医薬品,>,-0.0069427200806189,陸運業,>,-0.0859587164609255,輸送用機器,<=,0.165797761678696,卸売業,<=,-0.0746523076178895
116,銀行業,<=,-0.106608886657894,電気・ガス業,>,-0.0635773707093708,その他製品,>,-0.0639532776782448,パルプ・紙,<=,-0.103651561869511,輸送用機器,>,-0.110262448914977,卸売業,<=,-0.101886767648442
3856,鉱業,>,0.316262977774563,海運業,>,0.196843495564551,鉄鋼,>,0.196644683121179,,,,,,,,,
130,金属製品,>,-0.127856127700899,鉱業,<=,0.174866515413792,パルプ・紙,>,-0.103651561869511,石油・石炭製品,<=,0.111678918403862,不動産業,<=,-0.322845819204133,鉄鋼,<=,-0.10291439827959
3855,鉱業,>,0.316262977774563,海運業,>,0.196843495564551,鉄鋼,<=,0.196644683121179,サイズ,>,0.925,,,,,,
3852,鉱業,<=,0.316262977774563,石油・石炭製品,>,0.245571656085206,海運業,>,0.196843495564551,鉄鋼,>,0.289800475706093,マーケット,<=,0.185,,,
133,鉱業,<=,0.174866515413792,パルプ・紙,>,-0.103651561869511,石油・石炭製品,>,0.111678918403862,鉄鋼,<=,-0.10291439827959,,,,,,
115,電気・ガス業,<=,-0.0635773707093708,その他製品,>,-0.0639532776782448,パルプ・紙,<=,-0.103651561869511,輸送用機器,>,-0.110262448914977,卸売業,<=,-0.101886767648442,,,
134,鉱業,>,0.174866515413792,パルプ・紙,>,-0.103651561869511,鉄鋼,<=,-0.10291439827959,,,,,,,,,
3864,機械,<=,-0.0525317445360226,陸運業,<=,-0.0743840375455808,陸運業,>,-0.127410405856841,ゴム製品,<=,-0.128619543302022,輸送用機器,<=,-0.137777565938048,卸売業,>,-0.182342367181261
3866,空運業,<=,-0.264093767734022,機械,<=,-0.0525317445360226,陸運業,<=,-0.0743840375455808,陸運業,>,-0.127410405856841,輸送用機器,>,-0.137777565938048,卸売業,>,-0.182342367181261
3492,銀行業,<=,0.106282478596206,水産・農林業,<=,-0.0858720379842546,ガラス・土石製品,>,0.0375148941571476,海運業,>,0.194163956173242,海運業,>,0.203843036707877,マーケット,<=,1.7
5,保険業,<=,-0.12929714954988,非鉄金属,<=,-0.202055372563597,鉄鋼,>,-0.119161911566275,,,,,,,,,
138,建設業,>,0.132334913161932,金属製品,>,0.0685918682680475,鉱業,<=,-0.00303720196831005,パルプ・紙,>,-0.103651561869511,鉄鋼,>,-0.10291439827959,鉄鋼,<=,0.202666242739737
188,建設業,>,0.220397868873975,ガラス・土石製品,<=,0.232793872474172,金属製品,>,0.0516160929193444,非鉄金属,>,0.219226019108089,パルプ・紙,<=,0.0943388160680473,倉庫・運輸関連業,>,0.104853165583163
191,電気・ガス業,<=,-0.0882496483347545,ガラス・土石製品,>,0.232793872474172,金属製品,>,0.0516160929193444,非鉄金属,>,0.219226019108089,倉庫・運輸関連業,>,0.104853165583163,,,
3983,情報・通信業,>,0.272274065321561,その他金融業,<=,0.134985802722116,水産・農林業,>,-0.0036260536011712,金属製品,>,0.0233957207857021,精密機器,>,0.101246105007847,陸運業,<=,0.15567497305311
3747,電気・ガス業,<=,-0.0932044746058517,パルプ・紙,<=,-0.101631195862265,医薬品,>,-0.100242006727006,海運業,>,0.0389808998663672,輸送用機器,<=,0.0963705098955164,繊維製品,<=,0.114915470020958
86,空運業,>,-0.0367766837394387,空運業,>,0.0080839992811634,化学,<=,-0.0597112881784242,陸運業,<=,-0.0761788693695999,鉄鋼,>,-0.104979527468179,,,
231,化学,<=,0.17688119491563,金属製品,<=,0.156008616811702,鉱業,<=,0.176675647172755,非鉄金属,>,0.219226019108089,サービス業,>,0.14761784616414,輸送用機器,>,0.166395063122182
235,電気・ガス業,<=,-0.089098504037482,金属製品,>,0.0617965421548492,鉱業,>,0.176675647172755,輸送用機器,>,0.166395063122182,,,,,,
3742,電気・ガス業,<=,-0.0932044746058517,医薬品,<=,-0.100242006727006,ゴム製品,>,0.21102570674664,倉庫・運輸関連業,>,-0.0739095488221055,,,,,,
3739,情報・通信業,<=,-0.131830623177207,電気・ガス業,<=,-0.0932044746058517,電気・ガス業,>,-0.096789373525201,その他製品,>,-0.238727248072568,医薬品,<=,-0.100242006727006,倉庫・運輸関連業,<=,-0.0739095488221055
239,パルプ・紙,<=,-0.0655632182238511,パルプ・紙,<=,-0.335773944416394,海運業,<=,-0.272817537377829,鉄鋼,<=,-0.0950271300498838,,,,,,
3738,電気・ガス業,<=,-0.0932044746058517,電気・ガス業,<=,-0.096789373525201,その他製品,>,-0.238727248072568,医薬品,<=,-0.100242006727006,倉庫・運輸関連業,<=,-0.0739095488221055,,,
3981,水産・農林業,>,-0.0036260536011712,金属製品,<=,0.0233957207857021,精密機器,>,0.101246105007847,,,,,,,,,
83,空運業,<=,-0.0367766837394387,化学,<=,-0.0597112881784242,電気機器,<=,-0.0173145950818724,陸運業,<=,-0.0761788693695999,鉄鋼,>,-0.104979527468179,繊維製品,>,-0.178201592302406
3504,非鉄金属,<=,-0.232297375083226,陸運業,<=,-0.0824211698627496,卸売業,<=,-0.560637364065977,,,,,,,,,
3729,保険業,>,0.430060120656513,精密機器,<=,0.081221493497557,陸運業,>,-0.0819289181927181,鉄鋼,>,0.233970438722211,,,,,,
3905,電気機器,<=,-0.0410994766443977,金属製品,<=,0.0490388188249666,石油・石炭製品,<=,-0.280765494842182,海運業,<=,-0.112121017256375,卸売業,>,-0.0995123063771531,倉庫・運輸関連業,>,-0.111618092798506
248,保険業,>,0.10836831349826,パルプ・紙,<=,-0.0655632182238511,陸運業,>,-0.100864208510896,海運業,>,-0.272817537377829,鉄鋼,<=,-0.0950271300498838,鉄鋼,>,-0.146283874179656
254,その他製品,>,0.0276186164139727,パルプ・紙,<=,-0.0655632182238511,海運業,<=,-0.113744443828629,鉄鋼,>,-0.0950271300498838,輸送用機器,<=,0.0233452744278327,,,
256,その他製品,>,0.0276186164139727,パルプ・紙,<=,-0.0655632182238511,小売業,>,0.115561147821725,海運業,>,-0.113744443828629,鉄鋼,>,-0.0950271300498838,輸送用機器,<=,0.0233452744278327
3722,電気・ガス業,>,0.0417752679846427,非鉄金属,<=,-0.0167273343763614,陸運業,>,-0.0819289181927181,不動産業,<=,-0.084984797290548,海運業,>,-0.0424803494188996,鉄鋼,<=,0.233970438722211
3719,電気・ガス業,>,0.0417752679846427,陸運業,>,-0.0819289181927181,証券・商品先物取引業,<=,-0.431623934736534,海運業,<=,-0.0424803494188996,鉄鋼,<=,0.233970438722211,,,
226,情報・通信業,>,0.189245210825284,鉱業,<=,0.176675647172755,非鉄金属,<=,0.219226019108089,非鉄金属,>,0.0368175788534813,輸送用機器,>,0.166395063122182,倉庫・運輸関連業,>,-0.0726092626113315
3900,電気機器,<=,-0.0410994766443977,金属製品,<=,0.0490388188249666,精密機器,>,-0.282233287320796,海運業,<=,-0.112121017256375,卸売業,<=,-0.0995123063771531,マーケット,<=,-6.405
222,鉱業,<=,0.176675647172755,非鉄金属,<=,0.219226019108089,輸送用機器,>,0.166395063122182,倉庫・運輸関連業,<=,-0.0726092626113315,,,,,,
3757,化学,<=,0.0273966041128678,電気・ガス業,>,-0.0932044746058517,機械,<=,-0.0774567248733097,金属製品,>,-0.110618708081396,石油・石炭製品,>,0.0873439651778509,輸送用機器,<=,0.186685472940554
