Date,.TOPX,.IAIRL.T,.IBNKS.T,.ICHEM.T,.ICNST.T,.ICOMS.T,.IELEC.T,.IEPNG.T,.IFINS.T,.IFISH.T,.IFOOD.T,.IGLSS.T,.IINSU.T,.IMCHN.T,.IMETL.T,.IMING.T,.IMISC.T,.INFRO.T,.IPAPR.T,.IPETE.T,.IPHAM.T,.IPRCS.T,.IRAIL.T,.IRETL.T,.IRLTY.T,.IRUBR.T,.ISECU.T,.ISHIP.T,.ISTEL.T,.ISVCS.T,.ITEQP.T,.ITXTL.T,.IWHOL.T,.IWHSE.T,Mkt_RF,SMB,HML,label
2001-07-12,-0.0351587553027903,-0.1194649168305127,-0.0973192930140092,-0.039049459720636,-0.0145241287946104,-0.0872316510078551,-0.108507606868899,0.1838327636912806,0.0440997663378479,-0.0087042812588602,0.0016531507491246,-0.1392608462774504,0.0003680529996319,0.0063089759521501,0.0479050279329609,-0.0246145336375579,0.1148238851095995,-0.200734100634499,0.0744939022517126,-0.0009930486593843,-0.0499863504620514,-0.0654137090793517,0.0677704211315157,-0.038957378495625,-0.0399919343997848,0.0090798798336158,-0.0257826478334797,0.0452438165974902,-0.133415720501532,-0.0492040890602952,0.0437068742850819,0.0264588128348453,0.0357908910147015,0.1085400332858776,2.05,-0.59,-0.79,other
2001-07-13,-0.0322901838152357,-0.1270049770429375,-0.1039407481483796,-0.0368414131673532,-0.0166770898478215,-0.0704076106153013,-0.101559117467204,0.1572341899722853,0.0352609906104777,-0.0084245759346457,0.0004433317686329,-0.1255023767799615,-0.0101669634567674,0.0124536082474226,0.0622989327477914,-0.0085794655414909,0.0909090909090908,-0.1746916452234682,0.0500777511058774,0.0104757958038992,-0.0514670655184098,-0.0665607481464259,0.0539866663597934,-0.0340494527766518,-0.0421126324434212,-0.0036642554726511,-0.0288797568499777,0.0431891241932713,-0.1163162167116184,-0.0378794240570515,0.0525261243488179,0.0262635308776575,0.0450475832707237,0.1310534097583697,-1.16,0.68,0.0,other
2001-07-16,-0.0592240289001143,-0.1551689965139733,-0.1180863762970217,-0.0470343010195264,-0.0213853503184712,-0.128961521888316,-0.1408903481324634,0.1479599039954819,0.0038075279080382,-0.0352197725038618,0.0002063238252436,-0.1481807211666291,-0.0197851387645479,4.046125834511472e-05,0.0384418439096279,-0.0386900649440375,0.0405151199995454,-0.2079420246986615,0.0363701513929948,0.0015388018504092,-0.0586989025706747,-0.0869828413977373,0.0407957100322051,-0.0660271820626948,-0.0372450487732781,-0.0065236083591909,-0.0722509104745339,0.0379830858491494,-0.1302476338649033,-0.0810138110862973,0.0409884267258364,0.0120357436711888,-0.0004730008086787,0.122818165571199,-0.57,0.06,0.3,other
2001-07-17,-0.0852143625926811,-0.147748738671959,-0.1423272218674937,-0.0627980836518276,-0.0264179271350765,-0.1799909458525275,-0.1875194116258556,0.1559592167841066,-0.0079445746644817,-0.0547826572801428,0.0025960203008787,-0.1725925701778276,-0.0176860171328619,-0.0297127325054628,0.0034346805988922,-0.0687194723929142,0.0534708171652269,-0.2431789612668095,0.0289013024256183,-0.0181727389333307,-0.0490118669544212,-0.1116147563055381,0.0224245349907223,-0.0976181820314057,-0.0544559766138332,0.0083034154395531,-0.1379781995707252,0.0059334761306841,-0.1219788619171873,-0.1238718068715698,0.0361671006233195,0.0064332763620302,-0.0178060074331322,0.1099934118017247,-1.04,0.29,0.7,other
2001-07-18,-0.0980331714358749,-0.1883285118445971,-0.154029814196945,-0.075975624173769,-0.0506224593495935,-0.1918340648610729,-0.1931333534824365,0.1139001604227611,-0.0156687185226637,-0.0581226225106287,-0.013660458545563,-0.1796766085620377,-0.0215624159469234,-0.0522225017544325,0.0020153947016974,-0.0807621472908756,0.0603626428796599,-0.2533609852826138,0.0017426792576482,-0.0411431458861711,-0.056604217523014,-0.1226239238674549,0.0171991661929127,-0.106941043511019,-0.0544596676570925,-0.0057076967425772,-0.1576926331824144,-0.0358976867022057,-0.1643481156969742,-0.1399049665567022,0.0153604901794579,-0.0179789925630606,-0.0396044109393723,0.0779405559753116,-1.15,0.66,0.66,other
2001-07-19,-0.1022000886345028,-0.2047620662754807,-0.1608733300346364,-0.0724821672566086,-0.0572299679232698,-0.2203625228123358,-0.1838246512179823,0.0887764418241183,-0.0033289294370987,-0.06013437849944,-0.0149315369029644,-0.1844172004406186,-0.0129858512367122,-0.0534223484597109,-0.005384847570178,-0.0924219091180729,0.0598396374411713,-0.269153655074521,-0.0091065241211834,-0.0811213408422549,-0.0579168421545228,-0.1225693586893883,-0.0115791975519542,-0.1082828757862558,-0.0380297696593396,-0.0577576874133444,-0.1654670202466641,-0.0460857218492045,-0.1962942670717736,-0.1483784691405405,0.0261532984704524,-0.0228139045343346,-0.0364522656202096,0.0778750706557849,0.01,-0.29,0.01,other
2001-07-23,-0.1236746987951807,-0.2002503698645726,-0.1997649460303714,-0.1070428556161163,-0.065790512897468,-0.2369639725167747,-0.1962657033436565,0.0711500076769537,-0.0417341266976725,-0.0896219893261066,-0.0379226434426228,-0.2080148603794268,-0.0256713115244304,-0.0712219095557052,-0.0390202561562241,-0.1273462709630505,0.0244288387350135,-0.2819095388636725,-0.040819299574617,-0.1021344504288849,-0.0790321734721825,-0.128175126756122,-0.0306598730247683,-0.1250409318426346,-0.073574619830307,-0.1692561450739874,-0.1845382018043735,-0.0909729211037517,-0.2086915233906439,-0.1707807014368959,0.0059009135714898,-0.0702565158006998,-0.0648089735501838,0.0630412570555614,-3.75,0.3,0.7,other
2001-07-24,-0.1204264201580439,-0.2119557327436989,-0.1958222168324035,-0.1048601476366486,-0.0767825346442673,-0.2344539744545405,-0.1855991042383268,0.0827383323629455,-0.0470775597979348,-0.1022876173837081,-0.030946099236544,-0.1976859037674615,-0.0315234363491735,-0.0820341451363335,-0.0238797833635533,-0.107821973176557,0.0200375704445834,-0.2714844435090673,-0.0488829209759441,-0.0712264695692341,-0.0889126319579128,-0.1224417061300735,-0.0202085856944486,-0.1149735105493076,-0.065022143123215,-0.1871658758866913,-0.2180258215480612,-0.1227884333656381,-0.2239226248775709,-0.1517875395327024,0.0169894167292623,-0.0775616034621052,-0.0735187424425635,0.0498856323175933,1.55,-1.06,-0.07,other
2001-07-25,-0.1251977135122013,-0.2471612414837245,-0.20501179245283,-0.1168602641584531,-0.0951734335158948,-0.2222302005544594,-0.1900238423892583,0.0553720993065354,-0.0531374953882357,-0.0997989895148585,-0.0431044292993791,-0.2012619560318493,-0.0535401658869788,-0.0879886301071689,-0.0268854299446854,-0.0988292948543425,0.01902347320674,-0.2474747474747475,-0.0431105009914443,-0.0205020192846515,-0.0750825471698112,-0.1356748729217729,-0.0292800399406762,-0.1302696935977884,-0.0516248173975359,-0.1828245744171416,-0.2161797663671882,-0.1380929181983258,-0.208793914178094,-0.1471470757749509,-0.0019633507853402,-0.0737157293908488,-0.077772157924489,0.0079661462242905,1.28,-0.04,-0.3,other
2001-07-26,-0.1274900106845425,-0.2321458270964308,-0.2070288830539285,-0.1321819958826342,-0.1061756592412422,-0.2330098587631732,-0.189511860832894,0.0406303426744965,-0.0562339681690783,-0.0841995270307429,-0.0350460800403988,-0.2205709313478291,-0.0570107637696095,-0.0883585609371596,-0.010979719811642,-0.0903547797023553,0.0022976955299378,-0.2379697647184074,-0.0447580700573047,-0.0125018828136767,-0.0628854586289258,-0.1414118032080269,-0.0406566656401682,-0.1366179775280899,-0.041154397216347,-0.2072225338642487,-0.2087694511879652,-0.1251591005515486,-0.1990743008277414,-0.1398188263095707,-0.0049432573969105,-0.0597663271420012,-0.0730150775987854,0.0078055390555389,0.04,0.28,0.38,other
2001-07-27,-0.1611260262522225,-0.2429853172119175,-0.2495998675423588,-0.1559554847676341,-0.1234312946783161,-0.2910821227394011,-0.2513620945087149,0.054101969358961,-0.0930031207185264,-0.084888768312534,-0.0448945084728904,-0.2329795745255102,-0.0681610440016312,-0.1098404754457302,-0.0368392345802462,-0.1219939167159018,-0.0078141313785182,-0.2658854639255438,-0.0597052309639316,-0.045836268584776,-0.0642852977197177,-0.1736231110904937,-0.0487825986614354,-0.1617889952824587,-0.0357200560103403,-0.2219530738900578,-0.2608593389844861,-0.1271352749654342,-0.2010909268007598,-0.1817187076978612,-0.0259458010685964,-0.0827421006436512,-0.0947430393015609,-0.0031318681318681,-0.47,0.65,0.93,other
2001-07-30,-0.179555412009212,-0.2534168878511877,-0.2610959583436648,-0.1546774703799328,-0.1227648318978709,-0.3318380265381218,-0.2856110973653335,0.0669321533923303,-0.1158451063987887,-0.0919954476479515,-0.0485185277480126,-0.2541848320797203,-0.0631087258994236,-0.1379891243760141,-0.0380045061015359,-0.1389129325077124,-0.0219374657396703,-0.2881396915318054,-0.089399581696679,-0.0796930124309647,-0.0399102686599052,-0.170796215435073,-0.0380226490266981,-0.165204552312799,-0.0358399741110797,-0.2480688958214333,-0.2826084916725311,-0.1087332917792091,-0.2073398609761567,-0.2198913013490772,-0.0472283381496261,-0.096689322516992,-0.1375605348242901,0.0155363632073246,-2.62,-0.75,1.04,other
2001-07-31,-0.1739522682637391,-0.2320382826356122,-0.2429726076522026,-0.1398214870619063,-0.09762245689398,-0.3482341332234523,-0.268831852014698,0.0560979163631065,-0.1130458051895323,-0.0601769426716699,-0.0339653338339277,-0.2426897781527428,-0.0672944130571249,-0.1282291692368428,-0.0304714493544281,-0.1002355819326779,-0.0408627837470139,-0.2810121217258625,-0.0823961004341313,-0.015366296212293,-0.0377096539786255,-0.1644757481387395,-0.0418552523815681,-0.1606289617427927,-0.0510134274101596,-0.2710909257883268,-0.2840344773776632,-0.0812915523734251,-0.1761247508263733,-0.2215978985479998,-0.0334165192182448,-0.0840576521069425,-0.1331408182815254,0.0285841260235633,1.9,-0.78,-0.55,other
2001-08-01,-0.144539113669228,-0.2033940946412643,-0.1852290793467264,-0.1192661505161505,-0.0606579430108841,-0.282701406294898,-0.246475125306813,0.0524995990727645,-0.1007581338530543,-0.0498156515953761,-0.0245893391693707,-0.2353910496087576,-0.0613927576601671,-0.1028648288519314,-0.0146973930311496,-0.0819484641956866,-0.0288225319042547,-0.2571322424012028,-0.0309550176659811,-0.0172519200641931,-0.0189597745324109,-0.1411333664659446,-0.0268579354650313,-0.1332867728101094,-0.0254741590130971,-0.2819528932058145,-0.2309526297291906,-0.0561720327907806,-0.1467555624467013,-0.2003359705212962,-0.0149273066663525,-0.0687108117662381,-0.1084679768654701,0.0437450856299024,1.63,-0.25,-0.46,other
2001-08-02,-0.1128108997148663,-0.1557095454172382,-0.1621840711039056,-0.0916470390309555,-0.0404406659363379,-0.2450911497221295,-0.1967114554331599,0.0507144940215806,-0.0685624797081798,-0.0272530803558899,-0.0215815527605193,-0.1847996916051359,-0.0612571492186303,-0.0646456151081886,0.0321349910334951,-0.0462176947745707,0.0172960716639301,-0.2103240121952284,0.0054348555401977,0.0069260859810167,-0.0251515845204765,-0.1108081904909641,-0.0106749718885009,-0.087705902828462,-0.005934196653059,-0.2450433571962632,-0.139181529513013,-0.0254178852509688,-0.1168390264284968,-0.1572794485518928,-0.0114493961338482,-0.0314834578441836,-0.0834060573112633,0.1035337019640485,2.99,-0.32,-1.37,other
2001-08-03,-0.1167999999999999,-0.1803407178588718,-0.1641931684334512,-0.0979227864036929,-0.0442958434828478,-0.2431143354162238,-0.1961966245654363,0.0324256302951377,-0.0831742311109431,-0.0610189897663218,-0.0384844377446447,-0.1906245980627864,-0.0380694283133307,-0.0640131255974988,-0.008756817128667,-0.0813367396257682,0.0050902825945897,-0.2070196883048849,-0.0196654880616582,-0.0227294441365869,-0.0435154228566444,-0.1203447381360754,-0.0094773736041436,-0.0992167687784734,0.0324414621820428,-0.2417214792873633,-0.1509525152039953,-0.0397124107315191,-0.1311483804890539,-0.1454039973102634,-0.0239215477395262,-0.0516317675910206,-0.0795166493835696,0.0816188506513238,-1.1,0.7,-0.3,other
2001-08-06,-0.1148493564600946,-0.1688767148407505,-0.1658210947930574,-0.0916465871905217,-0.0349626507144406,-0.2349173314128424,-0.2050889736192099,0.0545715511756264,-0.0655270113521838,-0.0556855277475517,-0.0232489925011477,-0.1887298130831912,-0.0446889258453796,-0.0650268589199887,0.0067359166164426,-0.0673888281921941,-0.0063415688730965,-0.2103785093069585,-0.0087275453109522,-0.0225475238906414,-0.0361985401459854,-0.1164953745334975,0.011770163794587,-0.0859747019581548,0.0512325679673193,-0.2443571264955155,-0.1804778156996587,-0.0552400619514712,-0.1303508370805071,-0.153569299764412,-0.0172136805026656,-0.0411235023735966,-0.0916042581274568,0.099857247655491,-0.31,-0.27,0.9,other
2001-08-07,-0.1025251969946856,-0.1703159028639673,-0.1682705198867867,-0.0823260996445057,-0.0091583147444155,-0.2347453640358024,-0.1899315009247169,0.0774821621142511,-0.0539329682116312,-0.0430773465455547,-0.0085529179790529,-0.1621716497999056,-0.0231266529532765,-0.048716286307054,0.0419006896884928,-0.0707010047349578,-0.0055997250036038,-0.1914374843128115,-0.0139857358750696,-0.0477349953664166,-0.0306913583129969,-0.1096681772583736,0.0192784294876608,-0.0750996746253609,0.0700725376855944,-0.220957581983833,-0.1479838750416764,-0.0493935581875578,-0.1210428305400372,-0.1344969727461394,-0.0007050528789659,-0.0219164411691329,-0.0569997962213617,0.1282514450867051,0.72,-0.54,0.46,other
2001-08-08,-0.1167067970177829,-0.1720221541913019,-0.1691760769552488,-0.0934348761655625,-0.0072985811809859,-0.258804171863804,-0.2120098688905655,0.0857298925239162,-0.0415685746956346,-0.0364708512659996,-0.0195142496139266,-0.1813819959072575,-0.0340711773889951,-0.0542926192537833,0.0224114531413266,-0.0850830496470104,-0.0303579694491591,-0.1964788542332016,-0.0240120257921595,-0.0511022951651176,-0.0450721049305044,-0.1289473170159982,0.020100577835403,-0.1020835198281262,0.0671528963798751,-0.2212097450179813,-0.187812374191141,-0.042617203231232,-0.1095571095571096,-0.1623473005595478,-0.0061076480460321,-0.0411896724063143,-0.0796618412771071,0.1236818122640281,-0.61,0.04,0.42,other
2001-08-09,-0.1268137034553399,-0.1761145329660586,-0.1780496603138339,-0.1084757697970679,-0.0148389546288679,-0.288000582407649,-0.2197012730978713,0.0743065758425713,-0.0472899450048525,-0.0535370179015276,-0.0170478116573324,-0.1972850678733032,-0.0158915076022343,-0.07351600552184,0.0140508075246896,-0.1177551437061905,-0.0388115467008226,-0.2056248462596687,-0.0155818751842224,-0.0793557382392351,-0.0645534665099881,-0.1311570484301512,0.0210317941872459,-0.103546294385989,0.08318967994024,-0.2322946684262028,-0.1967035086116777,-0.0543134814247414,-0.108814043250674,-0.1712436552580528,-0.0196724855428849,-0.0461028697655818,-0.0940396777267608,0.1196843269327434,-1.29,1.11,1.23,other
2001-08-10,-0.1412189347393495,-0.1581232980242086,-0.191809057235034,-0.1160452361719315,-0.0178425454316796,-0.300605369860398,-0.2408688558025699,0.0628336755646816,-0.0325319891430786,-0.0658863611385865,-0.0255732377292304,-0.2061602135380739,-0.028216206683714,-0.0775892243670353,0.0248428980120789,-0.1281421618966826,-0.0314495662414782,-0.2284626282496684,-0.0274626865671642,-0.0858693614476115,-0.0690145358152,-0.142658696584644,-0.0085990366714931,-0.1131536132327022,0.0684974883774487,-0.2232614256944317,-0.2171082800007975,-0.0733221595335331,-0.1182991047919957,-0.1960694263199457,-0.0486445015783401,-0.0536659820234036,-0.1041039750093141,0.1178673430665682,-0.3,0.21,0.45,other
2001-08-13,-0.14908462564798,-0.1589199731821783,-0.1986961957492409,-0.1244893823526275,-0.022482155771468,-0.2905164771691825,-0.273404716824313,0.0650991118169519,-0.0453258336062257,-0.0720088117857633,-0.020253032748477,-0.2188553547996367,-0.0172864677984132,-0.1047360358388793,0.0142432941930237,-0.1292240721626352,-0.038581999089478,-0.2539548656287855,-0.0191946870402116,-0.1135619567010846,-0.0664093574143366,-0.1677331910435322,0.0151694572272271,-0.0965572549693531,0.0848600765049325,-0.2151942911198258,-0.2444117821137569,-0.0973848831193264,-0.1307179203248175,-0.2135376010153481,-0.0453521956970233,-0.0727844546781982,-0.1142357778318983,0.1116649142672274,-1.67,0.22,0.68,other
2001-08-14,-0.1333897165658275,-0.1402019807300125,-0.1464550011936022,-0.1230114648613527,-0.0104787601179645,-0.2648298861828417,-0.2645384756423236,0.0710705021713153,-0.0437382181008053,-0.056325150994625,-0.0203082945926107,-0.2042060439284531,-0.0120883457822343,-0.09639092370913,0.0101544345468629,-0.1687574165112731,-0.0297047449378637,-0.2414475419927886,-0.0290804887432505,-0.1038909149643382,-0.0450916226521511,-0.1557850998970934,0.0351887539401545,-0.0923193812866426,0.0881168106068099,-0.1881635567581786,-0.1698069944570722,-0.0774793143507432,-0.1169229143551541,-0.19556556383163,-0.0486553225353432,-0.0734062268346923,-0.0999348589554773,0.1405678068935085,3.23,-1.33,-0.91,other
2001-08-15,-0.1343929379022439,-0.1068334578043315,-0.1470907446487789,-0.1224816656832167,0.0111327846234359,-0.2719630109524741,-0.2713872717912161,0.0934238150152282,-0.0345077888463338,-0.0645508486270182,-0.015334218909194,-0.1980697454464095,-0.0129623635347084,-0.0916566025130406,0.0153408192313775,-0.1692721107295954,-0.0553838089940524,-0.2522593147185765,-0.036288260155598,-0.0980455775749452,-0.0472128089171223,-0.1626003652111207,0.018421620656033,-0.0806712286372545,0.1322000541920394,-0.1164734158629913,-0.1894846382556987,-0.0929116736391784,-0.0932307527915797,-0.2009284078307244,-0.0420358052016638,-0.0792455602284623,-0.1091158097740263,0.1398265577221915,1.45,0.25,0.5,other
2001-08-16,-0.1455465631203508,-0.1063670601960461,-0.1446698156895434,-0.1374033051121712,0.0249798422159333,-0.2836982363452722,-0.2965263937810284,0.0989033665467835,-0.0265201324566874,-0.076122687386237,-0.019514713474445,-0.1983838591795769,0.0266620911912149,-0.1095969289827255,-0.0168763682729089,-0.2320794317081046,-0.0903158990539663,-0.259486518460968,-0.0289849383006844,-0.1173406477264149,-0.058371854286952,-0.1959436886716961,0.0264858455609899,-0.0871780714770465,0.1838082901554405,-0.1298696100309213,-0.1874740014001197,-0.1401610884096653,-0.0856959108205156,-0.2153726167899183,-0.0824460313935413,-0.0880576803425686,-0.1056157195489561,0.1434100833664151,-2.23,0.71,1.15,other
2001-08-17,-0.1435484815649984,-0.1071865115868796,-0.1587696414487655,-0.1398864792840431,0.0379857812350559,-0.2932076262833289,-0.298076923076923,0.0983748550288474,0.019683342151157,-0.0652162176753224,-0.0180606516355714,-0.2010217193719247,0.0207975377627707,-0.0952208918249379,-0.0285347479592082,-0.2199474196286253,-0.0805080167682268,-0.2688340549107103,-0.0458412584177246,-0.1107600298183789,-0.0561472660181145,-0.186469740691199,0.0393645322042788,-0.093513550694731,0.2073320290828393,-0.1205751538414671,-0.1627046411309183,-0.1239620959797344,-0.0829261816250663,-0.2032628090746877,-0.0776783598009006,-0.0871448498641803,-0.1008373942754718,0.1818090351141965,-0.32,0.14,0.65,other
2001-08-20,-0.1506125090074853,-0.1246291169569588,-0.1488487865588051,-0.1406263215765879,0.0195748464017526,-0.3051015291657862,-0.3041636947218259,0.1093777542746343,-0.0139687914878878,-0.0805197600279787,-0.0240916836860796,-0.2222606726020071,0.0260767564966313,-0.1159095879484903,-0.0550286241024645,-0.2064887558714718,-0.1025778990043204,-0.2714152282075692,-0.0438987032878596,-0.0822637861538594,-0.0601231721339601,-0.1925179113660269,0.0412292048975662,-0.0978092216484102,0.1691723899116985,-0.1738573300447048,-0.1760981564627258,-0.1162916207147382,-0.0697909827095644,-0.2128267138996753,-0.099028146200615,-0.0896946916514657,-0.1130758426966291,0.1631014969699402,-1.65,0.27,0.5,other
2001-08-21,-0.1414685464931062,-0.1036560194024459,-0.0931824756516987,-0.139372011341035,0.0222596423702989,-0.2970094849138343,-0.2963876615938471,0.1068097424051928,-0.0251009754610578,-0.0644075219664411,-0.0246719296648415,-0.2119818110511643,0.0282982045277127,-0.1249084672601842,-0.0410103435313519,-0.2033933940247672,-0.1037564246282705,-0.2690295976293333,-0.0405867144768808,-0.0424936431699393,-0.0438497137985629,-0.1963376369528316,0.0398991485987043,-0.0987529255597862,0.2083585795143867,-0.1500444971818452,-0.1589561835460903,-0.1057586090965851,-0.0374252333836435,-0.2099551862090279,-0.1087473356287915,-0.073214553076808,-0.1051595729617987,0.1651003456011641,1.2,-0.3,0.42,other
